,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score
0,0,0,2011-07-01 00:00:01,0.0819647355164,0.0
1,1,1,2011-07-01 01:00:01,0.0989722357526,0.0
2,2,2,2011-07-01 02:00:01,0.0653139485883,0.0
3,3,3,2011-07-01 03:00:01,0.0706628339533,0.0
4,4,4,2011-07-01 04:00:01,0.102490196078,0.0
5,5,5,2011-07-01 05:00:01,0.123394648829,0.0
6,6,6,2011-07-01 06:00:01,0.153045112782,0.0
7,7,7,2011-07-01 07:00:01,0.148321513002,0.0
8,8,8,2011-07-01 08:00:01,0.218257756563,0.0
9,9,9,2011-07-01 09:00:01,0.226597938144,0.0
10,10,10,2011-07-01 10:00:01,0.174045801527,0.0
11,11,11,2011-07-01 11:00:01,0.159901960784,0.0
12,12,12,2011-07-01 12:00:01,0.145626477541,0.0
13,13,13,2011-07-01 13:00:01,0.143828571429,0.0
14,14,14,2011-07-01 14:00:01,0.136604651163,0.0
15,15,15,2011-07-01 15:00:01,0.134952494062,0.0
16,16,16,2011-07-01 16:00:01,0.112707774799,0.0
17,17,17,2011-07-01 17:00:01,0.103763277693,0.0
18,18,18,2011-07-01 18:00:01,0.0987147766323,0.0
19,19,19,2011-07-01 19:00:01,0.0916247582205,0.0
20,20,20,2011-07-01 20:00:01,0.0804951690821,0.0
21,21,21,2011-07-01 21:00:01,0.0845783926219,0.0
22,22,22,2011-07-01 22:00:01,0.0866643159379,0.0
23,23,23,2011-07-01 23:00:01,0.0988316679477,0.0
24,24,24,2011-07-02 00:00:01,0.11795614722,0.0
25,25,25,2011-07-02 01:00:01,0.0909769230769,0.0
26,26,26,2011-07-02 02:00:01,0.0843243243243,0.0
27,27,27,2011-07-02 03:00:01,0.0694744820616,0.0
28,28,28,2011-07-02 04:00:01,0.0712875751503,0.0
29,29,29,2011-07-02 05:00:01,0.0738199181446,0.0
30,30,30,2011-07-02 06:00:01,0.113498134328,0.0
31,31,31,2011-07-02 07:00:01,0.141458064516,0.0
32,32,32,2011-07-02 08:00:01,0.189128787879,0.0
33,33,33,2011-07-02 09:00:01,0.151339712919,0.0
34,34,34,2011-07-02 10:00:01,0.155231143552,0.0
35,35,35,2011-07-02 11:00:01,0.14298245614,0.0
36,36,36,2011-07-02 12:00:01,0.144218181818,0.0
37,37,37,2011-07-02 13:00:01,0.143366500829,0.0
38,38,38,2011-07-02 14:00:01,0.152361516035,0.0
39,39,39,2011-07-02 15:00:01,0.143050228311,0.0
40,40,40,2011-07-02 16:00:01,0.102183828611,0.0
41,41,41,2011-07-02 17:00:01,0.0924731182796,0.0
42,42,42,2011-07-02 18:00:01,0.0764556962025,0.0
43,43,43,2011-07-02 19:00:01,0.0743530192435,0.0
44,44,44,2011-07-02 20:00:01,0.0709893842887,0.0
45,45,45,2011-07-02 21:00:01,0.0571908831909,0.0
46,46,46,2011-07-02 22:00:01,0.0629096362955,0.0
47,47,47,2011-07-02 23:00:01,0.065544768069,0.0
48,48,48,2011-07-03 00:00:01,0.0567160161507,0.0
49,49,49,2011-07-03 01:00:01,0.0587607170694,0.0
50,50,50,2011-07-03 02:00:01,0.0598788546256,0.0
51,51,51,2011-07-03 03:00:01,0.0512832369942,0.0
52,52,52,2011-07-03 04:00:01,0.0591086065574,0.0
53,53,53,2011-07-03 05:00:01,0.0691399082569,0.0
54,54,54,2011-07-03 06:00:01,0.091963099631,0.0
55,55,55,2011-07-03 07:00:01,0.124621212121,0.0
56,56,56,2011-07-03 08:00:01,0.218095238095,0.0
57,57,57,2011-07-03 09:00:01,0.172130325815,0.0
58,58,58,2011-07-03 10:00:01,0.142936288089,0.0
59,59,59,2011-07-03 11:00:01,0.147341389728,0.0
60,60,60,2011-07-03 12:00:01,0.123138297872,0.0
61,61,61,2011-07-03 13:00:01,0.123795986622,0.0
62,62,62,2011-07-03 14:00:01,0.121458797327,0.0
63,63,63,2011-07-03 15:00:01,0.114387596899,0.0
64,64,64,2011-07-03 16:00:01,0.0894912891986,0.0
65,65,65,2011-07-03 17:00:01,0.0797851697852,0.0
66,66,66,2011-07-03 18:00:01,0.0724256756757,0.0
67,67,67,2011-07-03 19:00:01,0.0671052631579,0.0
68,68,68,2011-07-03 20:00:01,0.0625718496684,0.0
69,69,69,2011-07-03 21:00:01,0.0512057335582,0.0
70,70,70,2011-07-03 22:00:01,0.050217721519,0.0
71,71,71,2011-07-03 23:00:01,0.0530833333333,0.0
72,72,72,2011-07-04 00:00:01,0.0454658136745,0.0
73,73,73,2011-07-04 01:00:01,0.0482011892963,0.0
74,74,74,2011-07-04 02:00:01,0.0424707080998,0.0
75,75,75,2011-07-04 03:00:01,0.0361947700631,0.0
76,76,76,2011-07-04 04:00:01,0.0423479561316,0.0
77,77,77,2011-07-04 05:00:01,0.0616081330869,0.0
78,78,78,2011-07-04 06:00:01,0.0973949579832,0.0
79,79,79,2011-07-04 07:00:01,0.122106918239,0.0
80,80,80,2011-07-04 08:00:01,0.182614213198,0.0
81,81,81,2011-07-04 09:00:01,0.176124567474,0.0
82,82,82,2011-07-04 10:00:01,0.146950672646,0.0
83,83,83,2011-07-04 11:00:01,0.121809045226,0.0
84,84,84,2011-07-04 12:00:01,0.127351694915,0.0
85,85,85,2011-07-04 13:00:01,0.111390532544,0.0
86,86,86,2011-07-04 14:00:01,0.123798816568,0.0
87,87,87,2011-07-04 15:00:01,0.110897571278,0.0
88,88,88,2011-07-04 16:00:01,0.0864069952305,0.0
89,89,89,2011-07-04 17:00:01,0.0857901085645,0.0
90,90,90,2011-07-04 18:00:01,0.0712333965844,0.0
91,91,91,2011-07-04 19:00:01,0.0664840182648,0.0
92,92,92,2011-07-04 20:00:01,0.0633661075766,0.0
93,93,93,2011-07-04 21:00:01,0.0602728613569,0.0
94,94,94,2011-07-04 22:00:01,0.0604935424354,0.0
95,95,95,2011-07-04 23:00:01,0.059634551495,0.0
96,96,96,2011-07-05 00:00:01,0.0555023094688,0.0
97,97,97,2011-07-05 01:00:01,0.0426701570681,0.0
98,98,98,2011-07-05 02:00:01,0.0454550792719,0.0
99,99,99,2011-07-05 03:00:01,0.0372700871249,0.0
100,100,100,2011-07-05 04:00:01,0.0448206751055,0.0
101,101,101,2011-07-05 05:00:01,0.0649965493444,0.0
102,102,102,2011-07-05 06:00:01,0.0948186528497,0.0
103,103,103,2011-07-05 07:00:01,0.11772173913,0.0
104,104,104,2011-07-05 08:00:01,0.176833333333,0.0
105,105,105,2011-07-05 09:00:01,0.146557377049,0.0
106,106,106,2011-07-05 10:00:01,0.133574297189,0.0
107,107,107,2011-07-05 11:00:01,0.139591836735,0.0
108,108,108,2011-07-05 12:00:01,0.113243243243,0.0
109,109,109,2011-07-05 13:00:01,0.121060070671,0.0
110,110,110,2011-07-05 14:00:01,0.119309210526,0.0
111,111,111,2011-07-05 15:00:01,0.105715846995,0.0
112,112,112,2011-07-05 16:00:01,0.0908553546592,0.0
113,113,113,2011-07-05 17:00:01,0.0824758220503,0.0
114,114,114,2011-07-05 18:00:01,0.0744980370163,0.0
115,115,115,2011-07-05 19:00:01,0.0757240204429,0.0
116,116,116,2011-07-05 20:00:01,0.0704836829837,0.0
117,117,117,2011-07-05 21:00:01,0.0659228486647,0.0
118,118,118,2011-07-05 22:00:01,0.0508973252804,0.0
119,119,119,2011-07-05 23:00:01,0.0550694444444,0.0
120,120,120,2011-07-06 00:00:01,0.0592647765497,0.0
121,121,121,2011-07-06 01:00:01,0.0506581469649,0.0
122,122,122,2011-07-06 02:00:01,0.0409549982824,0.0
123,123,123,2011-07-06 03:00:01,0.0354873115116,0.0
124,124,124,2011-07-06 04:00:01,0.0584235976789,0.0
125,125,125,2011-07-06 05:00:01,0.0979736408567,0.0
126,126,126,2011-07-06 06:00:01,0.109025423729,0.0
127,127,127,2011-07-06 07:00:01,0.11874025974,0.0
128,128,128,2011-07-06 08:00:01,0.171501416431,0.0
129,129,129,2011-07-06 09:00:01,0.177857142857,0.0
130,130,130,2011-07-06 10:00:01,0.138678414097,0.0
131,131,131,2011-07-06 11:00:01,0.140806451613,0.0
