,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2014-04-01 00:00:00,21.5980110405,0,0,-0.11,-0.22,-0.11
1,1,1,2014-04-01 00:05:00,19.3213920476,0,0,-0.11,-0.22,-0.11
2,2,2,2014-04-01 00:10:00,21.399938142,0,0,-0.11,-0.22,-0.11
3,3,3,2014-04-01 00:15:00,18.3739156837,0,0,-0.11,-0.22,-0.11
4,4,4,2014-04-01 00:20:00,18.1674987959,0,0,-0.11,-0.22,-0.11
5,5,5,2014-04-01 00:25:00,20.0161807325,0,0,-0.11,-0.22,-0.11
6,6,6,2014-04-01 00:30:00,18.2386488933,0,0,-0.11,-0.22,-0.11
7,7,7,2014-04-01 00:35:00,19.5699592049,0,0,-0.11,-0.22,-0.11
8,8,8,2014-04-01 00:40:00,21.5871124675,0,0,-0.11,-0.22,-0.11
9,9,9,2014-04-01 00:45:00,18.9659321448,0,0,-0.11,-0.22,-0.11
10,10,10,2014-04-01 00:50:00,20.8239031005,0,0,-0.11,-0.22,-0.11
11,11,11,2014-04-01 00:55:00,19.2094615696,0,0,-0.11,-0.22,-0.11
12,12,12,2014-04-01 01:00:00,18.179680221,0,0,-0.11,-0.22,-0.11
13,13,13,2014-04-01 01:05:00,20.2267623256,0,0,-0.11,-0.22,-0.11
14,14,14,2014-04-01 01:10:00,21.3394139621,0,0,-0.11,-0.22,-0.11
15,15,15,2014-04-01 01:15:00,19.6378737934,0,0,-0.11,-0.22,-0.11
16,16,16,2014-04-01 01:20:00,20.4691753058,0,0,-0.11,-0.22,-0.11
17,17,17,2014-04-01 01:25:00,21.6000943906,0,0,-0.11,-0.22,-0.11
18,18,18,2014-04-01 01:30:00,21.1587780509,0,0,-0.11,-0.22,-0.11
19,19,19,2014-04-01 01:35:00,18.7755055976,0,0,-0.11,-0.22,-0.11
20,20,20,2014-04-01 01:40:00,20.9335358375,0,0,-0.11,-0.22,-0.11
21,21,21,2014-04-01 01:45:00,20.0075721006,0,0,-0.11,-0.22,-0.11
22,22,22,2014-04-01 01:50:00,20.9838672315,0,0,-0.11,-0.22,-0.11
23,23,23,2014-04-01 01:55:00,19.9780622021,0,0,-0.11,-0.22,-0.11
24,24,24,2014-04-01 02:00:00,18.5118326564,0,0,-0.11,-0.22,-0.11
25,25,25,2014-04-01 02:05:00,20.2796377868,0,0,-0.11,-0.22,-0.11
