,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2014-04-01 00:00:00,20.0,0,0,-0.11,-0.22,-0.11
1,1,1,2014-04-01 00:05:00,0.0,0,0,-0.11,-0.22,-0.11
2,2,2,2014-04-01 00:10:00,0.0,0,0,-0.11,-0.22,-0.11
3,3,3,2014-04-01 00:15:00,0.0,0,0,-0.11,-0.22,-0.11
4,4,4,2014-04-01 00:20:00,0.0,0,0,-0.11,-0.22,-0.11
5,5,5,2014-04-01 00:25:00,0.0,0,0,-0.11,-0.22,-0.11
6,6,6,2014-04-01 00:30:00,20.0,0,0,-0.11,-0.22,-0.11
7,7,7,2014-04-01 00:35:00,0.0,0,0,-0.11,-0.22,-0.11
8,8,8,2014-04-01 00:40:00,0.0,0,0,-0.11,-0.22,-0.11
9,9,9,2014-04-01 00:45:00,0.0,0,0,-0.11,-0.22,-0.11
10,10,10,2014-04-01 00:50:00,0.0,0,0,-0.11,-0.22,-0.11
11,11,11,2014-04-01 00:55:00,0.0,0,0,-0.11,-0.22,-0.11
12,12,12,2014-04-01 01:00:00,0.0,0,0,-0.11,-0.22,-0.11
13,13,13,2014-04-01 01:05:00,0.0,0,0,-0.11,-0.22,-0.11
14,14,14,2014-04-01 01:10:00,0.0,0,0,-0.11,-0.22,-0.11
15,15,15,2014-04-01 01:15:00,0.0,0,0,-0.11,-0.22,-0.11
16,16,16,2014-04-01 01:20:00,0.0,0,0,-0.11,-0.22,-0.11
17,17,17,2014-04-01 01:25:00,0.0,0,0,-0.11,-0.22,-0.11
18,18,18,2014-04-01 01:30:00,0.0,0,0,-0.11,-0.22,-0.11
19,19,19,2014-04-01 01:35:00,0.0,0,0,-0.11,-0.22,-0.11
20,20,20,2014-04-01 01:40:00,0.0,0,0,-0.11,-0.22,-0.11
21,21,21,2014-04-01 01:45:00,0.0,0,0,-0.11,-0.22,-0.11
22,22,22,2014-04-01 01:50:00,0.0,0,0,-0.11,-0.22,-0.11
23,23,23,2014-04-01 01:55:00,0.0,0,0,-0.11,-0.22,-0.11
24,24,24,2014-04-01 02:00:00,0.0,0,0,-0.11,-0.22,-0.11
25,25,25,2014-04-01 02:05:00,0.0,0,0,-0.11,-0.22,-0.11
26,26,26,2014-04-01 02:10:00,0.0,0,0,-0.11,-0.22,-0.11
27,27,27,2014-04-01 02:15:00,0.0,0,0,-0.11,-0.22,-0.11
28,28,28,2014-04-01 02:20:00,0.0,0,0,-0.11,-0.22,-0.11
29,29,29,2014-04-01 02:25:00,0.0,0,0,-0.11,-0.22,-0.11
30,30,30,2014-04-01 02:30:00,0.0,0,0,-0.11,-0.22,-0.11
31,31,31,2014-04-01 02:35:00,0.0,0,0,-0.11,-0.22,-0.11
32,32,32,2014-04-01 02:40:00,0.0,0,0,-0.11,-0.22,-0.11
33,33,33,2014-04-01 02:45:00,0.0,0,0,-0.11,-0.22,-0.11
34,34,34,2014-04-01 02:50:00,0.0,0,0,-0.11,-0.22,-0.11
35,35,35,2014-04-01 02:55:00,0.0,0,0,-0.11,-0.22,-0.11
36,36,36,2014-04-01 03:00:00,0.0,0,0,-0.11,-0.22,-0.11
37,37,37,2014-04-01 03:05:00,0.0,0,0,-0.11,-0.22,-0.11
38,38,38,2014-04-01 03:10:00,0.0,0,0,-0.11,-0.22,-0.11
39,39,39,2014-04-01 03:15:00,0.0,0,0,-0.11,-0.22,-0.11
40,40,40,2014-04-01 03:20:00,0.0,0,0,-0.11,-0.22,-0.11
41,41,41,2014-04-01 03:25:00,0.0,0,0,-0.11,-0.22,-0.11
42,42,42,2014-04-01 03:30:00,0.0,0,0,-0.11,-0.22,-0.11
43,43,43,2014-04-01 03:35:00,0.0,0,0,-0.11,-0.22,-0.11
44,44,44,2014-04-01 03:40:00,0.0,0,0,-0.11,-0.22,-0.11
45,45,45,2014-04-01 03:45:00,0.0,0,0,-0.11,-0.22,-0.11
46,46,46,2014-04-01 03:50:00,0.0,0,0,-0.11,-0.22,-0.11
47,47,47,2014-04-01 03:55:00,0.0,0,0,-0.11,-0.22,-0.11
