,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score
0,0,0,2014-04-10 00:04:00,251643.0,0.0
1,1,1,2014-04-10 00:09:00,3203510.0,0.0
2,2,2,2014-04-10 00:14:00,287397.0,0.0
3,3,3,2014-04-10 00:19:00,238944.0,0.0
4,4,4,2014-04-10 00:24:00,245880.0,0.0
5,5,5,2014-04-10 00:29:00,234170.0,0.0
6,6,6,2014-04-10 00:34:00,255797.0,0.0
7,7,7,2014-04-10 00:39:00,244002.0,0.0
8,8,8,2014-04-10 00:44:00,514385.0,0.0
9,9,9,2014-04-10 00:49:00,270883.0,0.0
10,10,10,2014-04-10 00:54:00,249887.0,0.0
11,11,11,2014-04-10 00:59:00,3201940.0,0.0
12,12,12,2014-04-10 01:04:00,280638.0,0.0
13,13,13,2014-04-10 01:09:00,3231740.0,0.0
14,14,14,2014-04-10 01:14:00,223158.0,0.0
15,15,15,2014-04-10 01:19:00,242568.0,0.0
16,16,16,2014-04-10 01:24:00,221907.0,0.0
17,17,17,2014-04-10 01:29:00,248537.0,0.0
18,18,18,2014-04-10 01:34:00,223433.0,0.0
19,19,19,2014-04-10 01:39:00,247310.0,0.0
20,20,20,2014-04-10 01:44:00,224771.0,0.0
21,21,21,2014-04-10 01:49:00,223668.0,0.0
22,22,22,2014-04-10 01:54:00,240044.0,0.0
23,23,23,2014-04-10 01:59:00,3221290.0,0.0
24,24,24,2014-04-10 02:04:00,235606.0,0.0
25,25,25,2014-04-10 02:09:00,3202800.0,0.0
26,26,26,2014-04-10 02:14:00,244192.0,0.0
27,27,27,2014-04-10 02:19:00,231729.0,0.0
28,28,28,2014-04-10 02:24:00,251450.0,0.0
29,29,29,2014-04-10 02:29:00,219342.0,0.0
30,30,30,2014-04-10 02:34:00,241032.0,0.0
31,31,31,2014-04-10 02:39:00,219744.0,0.0
32,32,32,2014-04-10 02:44:00,232511.0,0.0
33,33,33,2014-04-10 02:49:00,237811.0,0.0
34,34,34,2014-04-10 02:54:00,226034.0,0.0
35,35,35,2014-04-10 02:59:00,3220170.0,0.0
36,36,36,2014-04-10 03:04:00,228654.0,0.0
37,37,37,2014-04-10 03:09:00,3227830.0,0.0
38,38,38,2014-04-10 03:19:00,256906.0,0.0
39,39,39,2014-04-10 03:24:00,216462.0,0.0
40,40,40,2014-04-10 03:29:00,238240.0,0.0
41,41,41,2014-04-10 03:34:00,233821.0,0.0
42,42,42,2014-04-10 03:39:00,239067.0,0.0
