,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score
0,0,0,2014-04-02 14:29:00,0.066,0.0
1,1,1,2014-04-02 14:34:00,0.066,0.0
2,2,2,2014-04-02 14:39:00,0.068,0.0
3,3,3,2014-04-02 14:44:00,0.134,0.0
4,4,4,2014-04-02 14:49:00,0.066,0.0
5,5,5,2014-04-02 14:54:00,0.066,0.0
6,6,6,2014-04-02 14:59:00,0.134,0.0
7,7,7,2014-04-02 15:04:00,0.066,0.0
8,8,8,2014-04-02 15:09:00,0.068,0.0
9,9,9,2014-04-02 15:14:00,0.066,0.0
10,10,10,2014-04-02 15:19:00,0.066,0.0
11,11,11,2014-04-02 15:24:00,0.134,0.0
12,12,12,2014-04-02 15:29:00,0.066,0.0
13,13,13,2014-04-02 15:34:00,0.068,0.0
14,14,14,2014-04-02 15:39:00,0.066,0.0
15,15,15,2014-04-02 15:44:00,0.132,0.0
16,16,16,2014-04-02 15:49:00,0.066,0.0
17,17,17,2014-04-02 15:54:00,0.068,0.0
18,18,18,2014-04-02 15:59:00,0.132,0.0
19,19,19,2014-04-02 16:04:00,0.066,0.0
20,20,20,2014-04-02 16:09:00,0.066,0.0
21,21,21,2014-04-02 16:14:00,0.066,0.0
22,22,22,2014-04-02 16:19:00,0.066,0.0
23,23,23,2014-04-02 16:24:00,0.134,0.0
24,24,24,2014-04-02 16:29:00,0.066,0.0
25,25,25,2014-04-02 16:34:00,0.066,0.0
26,26,26,2014-04-02 16:39:00,0.066,0.0
27,27,27,2014-04-02 16:44:00,0.066,0.0
28,28,28,2014-04-02 16:49:00,0.132,0.0
29,29,29,2014-04-02 16:54:00,0.068,0.0
30,30,30,2014-04-02 16:59:00,0.134,0.0
31,31,31,2014-04-02 17:04:00,0.066,0.0
32,32,32,2014-04-02 17:09:00,0.066,0.0
33,33,33,2014-04-02 17:14:00,0.068,0.0
34,34,34,2014-04-02 17:19:00,0.066,0.0
35,35,35,2014-04-02 17:24:00,0.134,0.0
36,36,36,2014-04-02 17:29:00,0.066,0.0
37,37,37,2014-04-02 17:34:00,0.068,0.0
38,38,38,2014-04-02 17:39:00,0.068,0.0
39,39,39,2014-04-02 17:44:00,0.134,0.0
40,40,40,2014-04-02 17:49:00,0.066,0.0
41,41,41,2014-04-02 17:54:00,0.2,0.0
42,42,42,2014-04-02 17:59:00,0.066,0.0
43,43,43,2014-04-02 18:04:00,0.068,0.0
44,44,44,2014-04-02 18:09:00,0.068,0.0
45,45,45,2014-04-02 18:14:00,0.132,0.0
46,46,46,2014-04-02 18:19:00,0.066,0.0
47,47,47,2014-04-02 18:24:00,0.066,0.0
48,48,48,2014-04-02 18:29:00,0.066,0.0
49,49,49,2014-04-02 18:34:00,0.134,0.0
50,50,50,2014-04-02 18:39:00,0.068,0.0
51,51,51,2014-04-02 18:44:00,0.066,0.0
52,52,52,2014-04-02 18:49:00,0.066,0.0
53,53,53,2014-04-02 18:54:00,0.132,0.0
54,54,54,2014-04-02 18:59:00,0.066,0.0
55,55,55,2014-04-02 19:04:00,0.066,0.0
56,56,56,2014-04-02 19:09:00,0.134,0.0
57,57,57,2014-04-02 19:14:00,0.066,0.0
58,58,58,2014-04-02 19:19:00,0.066,0.0
59,59,59,2014-04-02 19:24:00,0.068,0.0
60,60,60,2014-04-02 19:29:00,0.132,0.0
61,61,61,2014-04-02 19:34:00,0.066,0.0
62,62,62,2014-04-02 19:39:00,0.066,0.0
63,63,63,2014-04-02 19:44:00,0.066,0.0
64,64,64,2014-04-02 19:49:00,0.066,0.0
65,65,65,2014-04-02 19:54:00,0.134,0.0
66,66,66,2014-04-02 19:59:00,0.066,0.0
67,67,67,2014-04-02 20:04:00,0.066,0.0
68,68,68,2014-04-02 20:09:00,0.132,0.0
69,69,69,2014-04-02 20:14:00,0.066,0.0
70,70,70,2014-04-02 20:19:00,0.068,0.0
71,71,71,2014-04-02 20:24:00,0.068,0.0
72,72,72,2014-04-02 20:29:00,0.132,0.0
73,73,73,2014-04-02 20:34:00,0.066,0.0
74,74,74,2014-04-02 20:39:00,0.066,0.0
75,75,75,2014-04-02 20:44:00,0.066,0.0
76,76,76,2014-04-02 20:49:00,0.134,0.0
77,77,77,2014-04-02 20:54:00,0.066,0.0
78,78,78,2014-04-02 20:59:00,0.066,0.0
79,79,79,2014-04-02 21:04:00,0.132,0.0
80,80,80,2014-04-02 21:09:00,0.066,0.0
81,81,81,2014-04-02 21:14:00,0.066,0.0
82,82,82,2014-04-02 21:19:00,0.066,0.0
83,83,83,2014-04-02 21:24:00,0.066,0.0
84,84,84,2014-04-02 21:29:00,0.134,0.0
85,85,85,2014-04-02 21:34:00,0.068,0.0
86,86,86,2014-04-02 21:39:00,0.066,0.0
87,87,87,2014-04-02 21:44:00,0.066,0.0
88,88,88,2014-04-02 21:49:00,0.134,0.0
89,89,89,2014-04-02 21:54:00,0.066,0.0
90,90,90,2014-04-02 21:59:00,0.066,0.0
91,91,91,2014-04-02 22:04:00,0.134,0.0
92,92,92,2014-04-02 22:09:00,0.066,0.0
93,93,93,2014-04-02 22:14:00,0.066,0.0
94,94,94,2014-04-02 22:19:00,0.066,0.0
95,95,95,2014-04-02 22:24:00,0.134,0.0
96,96,96,2014-04-02 22:29:00,0.066,0.0
97,97,97,2014-04-02 22:34:00,0.066,0.0
98,98,98,2014-04-02 22:39:00,0.066,0.0
99,99,99,2014-04-02 22:44:00,0.134,0.0
100,100,100,2014-04-02 22:49:00,0.068,0.0
101,101,101,2014-04-02 22:54:00,0.066,0.0
102,102,102,2014-04-02 22:59:00,0.134,0.0
103,103,103,2014-04-02 23:04:00,0.066,0.0
104,104,104,2014-04-02 23:09:00,0.066,0.0
105,105,105,2014-04-02 23:14:00,0.066,0.0
106,106,106,2014-04-02 23:19:00,0.066,0.0
107,107,107,2014-04-02 23:24:00,0.134,0.0
108,108,108,2014-04-02 23:29:00,0.066,0.0
109,109,109,2014-04-02 23:34:00,0.066,0.0
110,110,110,2014-04-02 23:39:00,0.066,0.0
111,111,111,2014-04-02 23:44:00,0.066,0.0
112,112,112,2014-04-02 23:49:00,0.134,0.0
113,113,113,2014-04-02 23:54:00,0.062,0.0
114,114,114,2014-04-02 23:59:00,0.132,0.0
115,115,115,2014-04-03 00:04:00,0.066,0.0
116,116,116,2014-04-03 00:09:00,0.068,0.0
117,117,117,2014-04-03 00:14:00,0.066,0.0
118,118,118,2014-04-03 00:19:00,0.066,0.0
119,119,119,2014-04-03 00:24:00,0.134,0.0
120,120,120,2014-04-03 00:29:00,0.068,0.0
121,121,121,2014-04-03 00:34:00,0.066,0.0
122,122,122,2014-04-03 00:39:00,0.066,0.0
123,123,123,2014-04-03 00:44:00,0.066,0.0
124,124,124,2014-04-03 00:49:00,0.134,0.0
125,125,125,2014-04-03 00:54:00,0.068,0.0
126,126,126,2014-04-03 00:59:00,0.068,0.0
127,127,127,2014-04-03 01:04:00,0.134,0.0
128,128,128,2014-04-03 01:09:00,0.066,0.0
129,129,129,2014-04-03 01:14:00,0.068,0.0
130,130,130,2014-04-03 01:19:00,0.066,0.0
131,131,131,2014-04-03 01:24:00,0.066,0.0
132,132,132,2014-04-03 01:29:00,0.134,0.0
133,133,133,2014-04-03 01:34:00,0.066,0.0
134,134,134,2014-04-03 01:39:00,0.066,0.0
135,135,135,2014-04-03 01:44:00,0.068,0.0
136,136,136,2014-04-03 01:49:00,0.134,0.0
137,137,137,2014-04-03 01:54:00,0.066,0.0
138,138,138,2014-04-03 01:59:00,0.066,0.0
139,139,139,2014-04-03 02:04:00,0.136,0.0
140,140,140,2014-04-03 02:09:00,0.068,0.0
141,141,141,2014-04-03 02:14:00,0.066,0.0
142,142,142,2014-04-03 02:19:00,0.066,0.0
143,143,143,2014-04-03 02:24:00,0.068,0.0
144,144,144,2014-04-03 02:29:00,0.134,0.0
145,145,145,2014-04-03 02:34:00,0.066,0.0
146,146,146,2014-04-03 02:39:00,0.066,0.0
147,147,147,2014-04-03 02:44:00,0.066,0.0
148,148,148,2014-04-03 02:49:00,0.132,0.0
149,149,149,2014-04-03 02:54:00,0.066,0.0
