,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2011-07-01 00:15:01,0.61822635122,0,0,-0.11,-0.22,-0.11
1,1,1,2011-07-01 01:15:01,0.50662771405,0,0,-0.11,-0.22,-0.11
2,2,2,2011-07-01 02:15:01,0.399550678671,0,0,-0.11,-0.22,-0.11
3,3,3,2011-07-01 03:15:01,0.48268060341,0,0,-0.11,-0.22,-0.11
4,4,4,2011-07-01 04:15:01,0.306038335151,0,0,-0.11,-0.22,-0.11
5,5,5,2011-07-01 05:15:01,0.332103858199,0,0,-0.11,-0.22,-0.11
6,6,6,2011-07-01 06:15:01,0.38045166761,0,0,-0.11,-0.22,-0.11
7,7,7,2011-07-01 07:15:01,0.397187794448,0,0,-0.11,-0.22,-0.11
8,8,8,2011-07-01 08:15:01,0.417182828349,0,0,-0.11,-0.22,-0.11
9,9,9,2011-07-01 09:15:01,0.419714801215,0,0,-0.11,-0.22,-0.11
10,10,10,2011-07-01 10:15:01,0.417552746455,0,0,-0.11,-0.22,-0.11
11,11,11,2011-07-01 11:15:01,0.53950993774,0,0,-0.11,-0.22,-0.11
12,12,12,2011-07-01 12:15:01,0.701812584097,0,0,-0.11,-0.22,-0.11
13,13,13,2011-07-01 13:15:01,0.680226561228,0,0,-0.11,-0.22,-0.11
14,14,14,2011-07-01 14:15:01,0.636111289788,0,0,-0.11,-0.22,-0.11
15,15,15,2011-07-01 15:15:01,0.559394360319,0,0,-0.11,-0.22,-0.11
16,16,16,2011-07-01 16:15:01,0.558453713817,0,0,-0.11,-0.22,-0.11
17,17,17,2011-07-01 17:15:01,0.730136711433,0,0,-0.11,-0.22,-0.11
18,18,18,2011-07-01 18:15:01,0.570716718774,0,0,-0.11,-0.22,-0.11
19,19,19,2011-07-01 19:15:01,0.470196208166,0,0,-0.11,-0.22,-0.11
20,20,20,2011-07-01 20:15:01,0.521257840462,0,0,-0.11,-0.22,-0.11
21,21,21,2011-07-01 21:15:01,0.534122834278,0,0,-0.11,-0.22,-0.11
22,22,22,2011-07-01 22:15:01,0.556915693291,0,0,-0.11,-0.22,-0.11
23,23,23,2011-07-01 23:15:01,0.386573432114,0,0,-0.11,-0.22,-0.11
