,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2011-07-01 00:15:01,0.405422534525,0,0,-0.11,-0.22,-0.11
1,1,1,2011-07-01 01:15:01,0.433961278227,0,0,-0.11,-0.22,-0.11
2,2,2,2011-07-01 02:15:01,0.389267501625,0,0,-0.11,-0.22,-0.11
3,3,3,2011-07-01 03:15:01,0.368098502243,0,0,-0.11,-0.22,-0.11
4,4,4,2011-07-01 04:15:01,0.365234426765,0,0,-0.11,-0.22,-0.11
5,5,5,2011-07-01 05:15:01,0.3428794869,0,0,-0.11,-0.22,-0.11
6,6,6,2011-07-01 06:15:01,0.320650020989,0,0,-0.11,-0.22,-0.11
7,7,7,2011-07-01 07:15:01,0.328999171839,0,0,-0.11,-0.22,-0.11
8,8,8,2011-07-01 08:15:01,0.330918820695,0,0,-0.11,-0.22,-0.11
9,9,9,2011-07-01 09:15:01,0.396968683829,0,0,-0.11,-0.22,-0.11
10,10,10,2011-07-01 10:15:01,0.44347161212,0,0,-0.11,-0.22,-0.11
11,11,11,2011-07-01 11:15:01,0.662412074347,0,0,-0.11,-0.22,-0.11
12,12,12,2011-07-01 12:15:01,0.707460331375,0,0,-0.11,-0.22,-0.11
13,13,13,2011-07-01 13:15:01,0.597161557559,0,0,-0.11,-0.22,-0.11
14,14,14,2011-07-01 14:15:01,0.600127175161,0,0,-0.11,-0.22,-0.11
15,15,15,2011-07-01 15:15:01,0.534812246524,0,0,-0.11,-0.22,-0.11
16,16,16,2011-07-01 16:15:01,0.46917505741,0,0,-0.11,-0.22,-0.11
17,17,17,2011-07-01 17:15:01,0.505456517193,0,0,-0.11,-0.22,-0.11
18,18,18,2011-07-01 18:15:01,0.4535763584,0,0,-0.11,-0.22,-0.11
19,19,19,2011-07-01 19:15:01,0.579827163973,0,0,-0.11,-0.22,-0.11
20,20,20,2011-07-01 20:15:01,0.929018598624,0,0,-0.11,-0.22,-0.11
21,21,21,2011-07-01 21:15:01,0.481969218049,0,0,-0.11,-0.22,-0.11
22,22,22,2011-07-01 22:15:01,1.59456911756,0,0,-0.11,-0.22,-0.11
23,23,23,2011-07-01 23:15:01,3.02086765513,0,0,-0.11,-0.22,-0.11
24,24,24,2011-07-02 00:15:01,2.82484901469,0,0,-0.11,-0.22,-0.11
25,25,25,2011-07-02 01:15:01,1.01660459594,0,0,-0.11,-0.22,-0.11
26,26,26,2011-07-02 02:15:01,0.550420623732,0,0,-0.11,-0.22,-0.11
27,27,27,2011-07-02 03:15:01,0.689861668363,0,0,-0.11,-0.22,-0.11
28,28,28,2011-07-02 04:15:01,0.643394562177,0,0,-0.11,-0.22,-0.11
29,29,29,2011-07-02 05:15:01,0.603330401792,0,0,-0.11,-0.22,-0.11
30,30,30,2011-07-02 06:15:01,0.60099737106,0,0,-0.11,-0.22,-0.11
31,31,31,2011-07-02 07:15:01,0.644907856905,0,0,-0.11,-0.22,-0.11
32,32,32,2011-07-02 08:15:01,0.619896282481,0,0,-0.11,-0.22,-0.11
33,33,33,2011-07-02 09:15:01,0.711410835499,0,0,-0.11,-0.22,-0.11
34,34,34,2011-07-02 10:15:01,0.823032683736,0,0,-0.11,-0.22,-0.11
35,35,35,2011-07-02 11:15:01,0.982650117997,0,0,-0.11,-0.22,-0.11
36,36,36,2011-07-02 12:15:01,1.82198845938,0,0,-0.11,-0.22,-0.11
37,37,37,2011-07-02 13:15:01,1.4539117855,0,0,-0.11,-0.22,-0.11
38,38,38,2011-07-02 14:15:01,1.33707622155,0,0,-0.11,-0.22,-0.11
39,39,39,2011-07-02 15:15:01,1.08711717782,0,0,-0.11,-0.22,-0.11
40,40,40,2011-07-02 16:15:01,0.91170299956,0,0,-0.11,-0.22,-0.11
41,41,41,2011-07-02 17:15:01,0.803212193223,0,0,-0.11,-0.22,-0.11
42,42,42,2011-07-02 18:15:01,1.11925182413,0,0,-0.11,-0.22,-0.11
