,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2011-07-01 00:15:01,0.0917952281677,0,0,-0.11,-0.22,-0.11
1,1,1,2011-07-01 01:15:01,0.0744137628753,0,0,-0.11,-0.22,-0.11
2,2,2,2011-07-01 02:15:01,0.0569843441252,0,0,-0.11,-0.22,-0.11
3,3,3,2011-07-01 03:15:01,0.0712252820575,0,0,-0.11,-0.22,-0.11
4,4,4,2011-07-01 04:15:01,0.045465890183,0,0,-0.11,-0.22,-0.11
5,5,5,2011-07-01 05:15:01,0.0506269070735,0,0,-0.11,-0.22,-0.11
6,6,6,2011-07-01 06:15:01,0.061598587998,0,0,-0.11,-0.22,-0.11
7,7,7,2011-07-01 07:15:01,0.0649577715217,0,0,-0.11,-0.22,-0.11
8,8,8,2011-07-01 08:15:01,0.0668175037295,0,0,-0.11,-0.22,-0.11
9,9,9,2011-07-01 09:15:01,0.0658243386243,0,0,-0.11,-0.22,-0.11
10,10,10,2011-07-01 10:15:01,0.0649368367863,0,0,-0.11,-0.22,-0.11
11,11,11,2011-07-01 11:15:01,0.0795250560957,0,0,-0.11,-0.22,-0.11
12,12,12,2011-07-01 12:15:01,0.0960173380928,0,0,-0.11,-0.22,-0.11
13,13,13,2011-07-01 13:15:01,0.0847003154574,0,0,-0.11,-0.22,-0.11
14,14,14,2011-07-01 14:15:01,0.0732953249715,0,0,-0.11,-0.22,-0.11
15,15,15,2011-07-01 15:15:01,0.0614428281461,0,0,-0.11,-0.22,-0.11
16,16,16,2011-07-01 16:15:01,0.0612365675128,0,0,-0.11,-0.22,-0.11
17,17,17,2011-07-01 17:15:01,0.0843507972665,0,0,-0.11,-0.22,-0.11
18,18,18,2011-07-01 18:15:01,0.0679858974359,0,0,-0.11,-0.22,-0.11
19,19,19,2011-07-01 19:15:01,0.0595021130481,0,0,-0.11,-0.22,-0.11
20,20,20,2011-07-01 20:15:01,0.0654113396331,0,0,-0.11,-0.22,-0.11
