,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2014-02-14 14:27:00,51.846,0,0,-0.11,-0.22,-0.11
1,1,1,2014-02-14 14:32:00,44.508,0,0,-0.11,-0.22,-0.11
2,2,2,2014-02-14 14:37:00,41.244,0,0,-0.11,-0.22,-0.11
3,3,3,2014-02-14 14:42:00,48.56800000000001,0,0,-0.11,-0.22,-0.11
4,4,4,2014-02-14 14:47:00,46.714,0,0,-0.11,-0.22,-0.11
5,5,5,2014-02-14 14:52:00,44.986,0,0,-0.11,-0.22,-0.11
6,6,6,2014-02-14 14:57:00,49.108,0,0,-0.11,-0.22,-0.11
7,7,7,2014-02-14 15:02:00,40.47,0,0,-0.11,-0.22,-0.11
8,8,8,2014-02-14 15:07:00,53.404,0,0,-0.11,-0.22,-0.11
9,9,9,2014-02-14 15:12:00,45.4,0,0,-0.11,-0.22,-0.11
10,10,10,2014-02-14 15:17:00,43.216,0,0,-0.11,-0.22,-0.11
11,11,11,2014-02-14 15:22:00,49.72,0,0,-0.11,-0.22,-0.11
12,12,12,2014-02-14 15:27:00,46.37,0,0,-0.11,-0.22,-0.11
13,13,13,2014-02-14 15:32:00,43.756,0,0,-0.11,-0.22,-0.11
14,14,14,2014-02-14 15:37:00,47.582,0,0,-0.11,-0.22,-0.11
15,15,15,2014-02-14 15:42:00,40.738,0,0,-0.11,-0.22,-0.11
16,16,16,2014-02-14 15:47:00,51.216,0,0,-0.11,-0.22,-0.11
17,17,17,2014-02-14 15:52:00,46.31399999999999,0,0,-0.11,-0.22,-0.11
18,18,18,2014-02-14 15:57:00,45.0,0,0,-0.11,-0.22,-0.11
19,19,19,2014-02-14 16:02:00,50.224,0,0,-0.11,-0.22,-0.11
20,20,20,2014-02-14 16:07:00,48.096,0,0,-0.11,-0.22,-0.11
21,21,21,2014-02-14 16:12:00,43.544,0,0,-0.11,-0.22,-0.11
22,22,22,2014-02-14 16:17:00,48.85,0,0,-0.11,-0.22,-0.11
23,23,23,2014-02-14 16:22:00,40.942,0,0,-0.11,-0.22,-0.11
24,24,24,2014-02-14 16:27:00,52.58600000000001,0,0,-0.11,-0.22,-0.11
25,25,25,2014-02-14 16:32:00,45.802,0,0,-0.11,-0.22,-0.11
26,26,26,2014-02-14 16:37:00,43.122,0,0,-0.11,-0.22,-0.11
27,27,27,2014-02-14 16:42:00,50.774,0,0,-0.11,-0.22,-0.11
28,28,28,2014-02-14 16:47:00,46.262,0,0,-0.11,-0.22,-0.11
29,29,29,2014-02-14 16:52:00,43.052,0,0,-0.11,-0.22,-0.11
30,30,30,2014-02-14 16:57:00,50.718,0,0,-0.11,-0.22,-0.11
31,31,31,2014-02-14 17:02:00,45.798,0,0,-0.11,-0.22,-0.11
32,32,32,2014-02-14 17:07:00,46.55,0,0,-0.11,-0.22,-0.11
33,33,33,2014-02-14 17:12:00,48.122,0,0,-0.11,-0.22,-0.11
34,34,34,2014-02-14 17:17:00,40.23,0,0,-0.11,-0.22,-0.11
35,35,35,2014-02-14 17:22:00,52.606,0,0,-0.11,-0.22,-0.11
36,36,36,2014-02-14 17:27:00,44.652,0,0,-0.11,-0.22,-0.11
37,37,37,2014-02-14 17:32:00,42.84,0,0,-0.11,-0.22,-0.11
38,38,38,2014-02-14 17:37:00,49.272,0,0,-0.11,-0.22,-0.11
39,39,39,2014-02-14 17:42:00,47.09,0,0,-0.11,-0.22,-0.11
40,40,40,2014-02-14 17:47:00,45.452,0,0,-0.11,-0.22,-0.11
41,41,41,2014-02-14 17:52:00,46.996,0,0,-0.11,-0.22,-0.11
42,42,42,2014-02-14 17:57:00,43.194,0,0,-0.11,-0.22,-0.11
43,43,43,2014-02-14 18:02:00,52.94,0,0,-0.11,-0.22,-0.11
