,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
0,0,0,2014-02-14 14:30:00,6.456,0,0,-0.11,-0.22,-0.11
1,1,1,2014-02-14 14:35:00,5.816,0,0,-0.11,-0.22,-0.11
2,2,2,2014-02-14 14:40:00,6.268,0,0,-0.11,-0.22,-0.11
3,3,3,2014-02-14 14:45:00,5.816,0,0,-0.11,-0.22,-0.11
4,4,4,2014-02-14 14:50:00,5.862,0,0,-0.11,-0.22,-0.11
5,5,5,2014-02-14 14:55:00,6.246,0,0,-0.11,-0.22,-0.11
6,6,6,2014-02-14 15:00:00,6.648,0,0,-0.11,-0.22,-0.11
7,7,7,2014-02-14 15:05:00,6.448,0,0,-0.11,-0.22,-0.11
8,8,8,2014-02-14 15:10:00,6.46,0,0,-0.11,-0.22,-0.11
9,9,9,2014-02-14 15:15:00,5.834,0,0,-0.11,-0.22,-0.11
10,10,10,2014-02-14 15:20:00,6.232,0,0,-0.11,-0.22,-0.11
11,11,11,2014-02-14 15:25:00,6.064,0,0,-0.11,-0.22,-0.11
12,12,12,2014-02-14 15:30:00,6.0520000000000005,0,0,-0.11,-0.22,-0.11
13,13,13,2014-02-14 15:35:00,5.834,0,0,-0.11,-0.22,-0.11
14,14,14,2014-02-14 15:40:00,6.464,0,0,-0.11,-0.22,-0.11
15,15,15,2014-02-14 15:45:00,5.622000000000001,0,0,-0.11,-0.22,-0.11
16,16,16,2014-02-14 15:50:00,6.238,0,0,-0.11,-0.22,-0.11
17,17,17,2014-02-14 15:55:00,6.06,0,0,-0.11,-0.22,-0.11
18,18,18,2014-02-14 16:00:00,6.04,0,0,-0.11,-0.22,-0.11
19,19,19,2014-02-14 16:05:00,5.837999999999999,0,0,-0.11,-0.22,-0.11
20,20,20,2014-02-14 16:10:00,6.024,0,0,-0.11,-0.22,-0.11
21,21,21,2014-02-14 16:15:00,5.86,0,0,-0.11,-0.22,-0.11
22,22,22,2014-02-14 16:20:00,6.432,0,0,-0.11,-0.22,-0.11
23,23,23,2014-02-14 16:25:00,6.6720000000000015,0,0,-0.11,-0.22,-0.11
24,24,24,2014-02-14 16:30:00,6.0520000000000005,0,0,-0.11,-0.22,-0.11
25,25,25,2014-02-14 16:35:00,5.63,0,0,-0.11,-0.22,-0.11
26,26,26,2014-02-14 16:40:00,6.226,0,0,-0.11,-0.22,-0.11
27,27,27,2014-02-14 16:45:00,6.06,0,0,-0.11,-0.22,-0.11
28,28,28,2014-02-14 16:50:00,5.85,0,0,-0.11,-0.22,-0.11
29,29,29,2014-02-14 16:55:00,6.022,0,0,-0.11,-0.22,-0.11
30,30,30,2014-02-14 17:00:00,6.058,0,0,-0.11,-0.22,-0.11
31,31,31,2014-02-14 17:05:00,5.622000000000001,0,0,-0.11,-0.22,-0.11
32,32,32,2014-02-14 17:10:00,6.268,0,0,-0.11,-0.22,-0.11
33,33,33,2014-02-14 17:15:00,6.454,0,0,-0.11,-0.22,-0.11
34,34,34,2014-02-14 17:20:00,7.066,0,0,-0.11,-0.22,-0.11
35,35,35,2014-02-14 17:25:00,5.856,0,0,-0.11,-0.22,-0.11
36,36,36,2014-02-14 17:30:00,6.254,0,0,-0.11,-0.22,-0.11
37,37,37,2014-02-14 17:35:00,6.024,0,0,-0.11,-0.22,-0.11
38,38,38,2014-02-14 17:40:00,6.278,0,0,-0.11,-0.22,-0.11
39,39,39,2014-02-14 17:45:00,5.834,0,0,-0.11,-0.22,-0.11
40,40,40,2014-02-14 17:50:00,5.843999999999999,0,0,-0.11,-0.22,-0.11
41,41,41,2014-02-14 17:55:00,5.834,0,0,-0.11,-0.22,-0.11
42,42,42,2014-02-14 18:00:00,6.053999999999999,0,0,-0.11,-0.22,-0.11
43,43,43,2014-02-14 18:05:00,6.226,0,0,-0.11,-0.22,-0.11
44,44,44,2014-02-14 18:10:00,5.6160000000000005,0,0,-0.11,-0.22,-0.11
45,45,45,2014-02-14 18:15:00,5.64,0,0,-0.11,-0.22,-0.11
46,46,46,2014-02-14 18:20:00,6.03,0,0,-0.11,-0.22,-0.11
47,47,47,2014-02-14 18:25:00,5.864,0,0,-0.11,-0.22,-0.11
48,48,48,2014-02-14 18:30:00,7.27,0,0,-0.11,-0.22,-0.11
49,49,49,2014-02-14 18:35:00,6.018,0,0,-0.11,-0.22,-0.11
50,50,50,2014-02-14 18:40:00,6.2620000000000005,0,0,-0.11,-0.22,-0.11
51,51,51,2014-02-14 18:45:00,5.8420000000000005,0,0,-0.11,-0.22,-0.11
52,52,52,2014-02-14 18:50:00,5.85,0,0,-0.11,-0.22,-0.11
53,53,53,2014-02-14 18:55:00,6.046,0,0,-0.11,-0.22,-0.11
54,54,54,2014-02-14 19:00:00,6.044,0,0,-0.11,-0.22,-0.11
55,55,55,2014-02-14 19:05:00,5.827999999999999,0,0,-0.11,-0.22,-0.11
56,56,56,2014-02-14 19:10:00,6.476,0,0,-0.11,-0.22,-0.11
57,57,57,2014-02-14 19:15:00,6.046,0,0,-0.11,-0.22,-0.11
58,58,58,2014-02-14 19:20:00,6.04,0,0,-0.11,-0.22,-0.11
59,59,59,2014-02-14 19:25:00,6.0420000000000025,0,0,-0.11,-0.22,-0.11
