,Unnamed: 0,Unnamed: 0.1,timestamp,value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
0,0,0,2015-07-28 11:56:00,248.0,0,0,-0.22,-0.11,-0.11
1,1,1,2015-07-28 12:06:00,178.0,0,0,-0.22,-0.11,-0.11
2,2,2,2015-07-28 12:25:00,155.0,0,0,-0.22,-0.11,-0.11
3,3,3,2015-07-28 13:56:00,121.0,0,0,-0.22,-0.11,-0.11
4,4,4,2015-07-28 14:06:00,103.0,0,0,-0.22,-0.11,-0.11
5,5,5,2015-07-28 14:16:00,96.0,0,0,-0.22,-0.11,-0.11
6,6,6,2015-07-28 17:23:00,170.0,0,0,-0.22,-0.11,-0.11
7,7,7,2015-07-28 22:03:00,168.0,0,0,-0.22,-0.11,-0.11
8,8,8,2015-07-28 22:13:00,177.0,0,0,-0.22,-0.11,-0.11
9,9,9,2015-07-28 22:22:00,211.0,0,0,-0.22,-0.11,-0.11
10,10,10,2015-07-28 22:33:00,258.0,0,0,-0.22,-0.11,-0.11
11,11,11,2015-07-28 22:43:00,191.0,0,0,-0.22,-0.11,-0.11
12,12,12,2015-07-29 06:49:00,4416.0,0,0,-0.22,-0.11,-0.11
13,13,13,2015-07-29 07:23:00,200.0,0,0,-0.22,-0.11,-0.11
14,14,14,2015-07-29 07:53:00,210.0,0,0,-0.22,-0.11,-0.11
15,15,15,2015-07-29 08:13:00,197.0,0,0,-0.22,-0.11,-0.11
16,16,16,2015-07-29 08:23:00,238.0,0,0,-0.22,-0.11,-0.11
17,17,17,2015-07-29 08:51:00,264.0,0,0,-0.22,-0.11,-0.11
18,18,18,2015-07-29 09:03:00,263.0,0,0,-0.22,-0.11,-0.11
19,19,19,2015-07-29 09:13:00,237.0,0,0,-0.22,-0.11,-0.11
20,20,20,2015-07-29 09:43:00,218.0,0,0,-0.22,-0.11,-0.11
21,21,21,2015-07-29 10:03:00,218.0,0,0,-0.22,-0.11,-0.11
22,22,22,2015-07-29 10:13:00,286.0,0,0,-0.22,-0.11,-0.11
23,23,23,2015-07-29 10:17:00,287.0,0,0,-0.22,-0.11,-0.11
24,24,24,2015-07-30 08:58:00,312.0,0,0,-0.22,-0.11,-0.11
25,25,25,2015-07-30 09:07:00,296.0,0,0,-0.22,-0.11,-0.11
26,26,26,2015-07-30 09:18:00,213.0,0,0,-0.22,-0.11,-0.11
