Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
06:51:21,00/00/00,06:51:16, 20,ENG. STOP,GROUND,   0.0,   0.0,   -244,-27861.0,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59,   0.0000,  0.0000,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.13, -0.13,  0.00,  0.04, 28.6,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 105.00,,06:51:16,00/00/00
06:51:22,00/00/00,06:51:16, 20,ENG. STOP,GROUND,   0.0,   0.0,   -244,-27861.0,   -0.5,  0.00,   1, 0.977,-0.012,  0.0000,    0,  -5.6,  0.000,223.59, 113.2163, 28.1945,`,,192.00,321.33,NENGAGED,NENGAGED,  0.13, -0.13,  0.00,  0.00, 28.7,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 105.00,     0,06:51:16,00/00/00
06:51:23,00/00/00,06:51:16, 20,ENG. STOP,GROUND,   0.0,   0.0,   -244,-27861.0,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.13, -0.18, -0.09,  0.00, 28.7,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 106.00,,06:51:16,00/00/00
06:51:24,00/00/00,06:51:16, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   6, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.13, -0.09,  0.00,  0.04, 28.6,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 106.00,,06:51:16,00/00/00
06:51:25,00/00/00,06:51:20, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   5, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.13, -0.13, -0.04,  0.04, 28.7,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 105.00,,06:51:20,00/00/00
06:51:26,00/00/00,06:51:20, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   8, 0.977,-0.012,  0.0000,    0,  -5.6,  0.000,223.59, 113.2163, 28.1945,``,,192.00,321.33,NENGAGED,NENGAGED,  0.13, -0.13,  0.00,  0.00, 28.4,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 105.00,     0,06:51:20,00/00/00
06:51:27,00/00/00,06:51:20, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   8, 0.977,-0.012, -0.0039,    0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.13, -0.13, -0.04,  0.00, 19.5,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 105.00,,06:51:20,00/00/00
06:51:28,00/00/00,06:51:20, 20,ENG. STOP,GROUND,   0.0,   0.0,   -244,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.13, -0.13,  0.00,  0.00,  3.3,  18,  18,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 106.00, 106.00,,06:51:20,00/00/00
06:51:29,22/01/16,06:51:24, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   1, 0.977,-0.012,  0.0000,    0,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.13, -0.13,  0.00,  0.00, -0.4,  18,   6,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,,06:51:24,22/01/16
06:51:30,22/01/16,06:51:24, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  244.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,   40,  -5.6,  0.000,223.59, 113.2162, 28.1945,```,,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   6,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,     0,06:51:24,22/01/16
06:51:31,22/01/16,06:51:24, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,    0.0,  0.00,   0, 0.977,-0.012,  0.0000,   27,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   4,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,,06:51:24,22/01/16
06:51:32,22/01/16,06:51:24, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,  -22,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   1,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 107.00,,06:51:24,22/01/16
06:51:33,22/01/16,06:51:28, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   3, 0.977,-0.012,  0.0000,  -15,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 107.00,,06:51:28,22/01/16
06:51:34,22/01/16,06:51:28, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,  -10,  -5.6,  0.000,223.59, 113.2162, 28.1945,````,,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,     0,06:51:28,22/01/16
06:51:35,22/01/16,06:51:28, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,   -7,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,,06:51:28,22/01/16
06:51:36,22/01/16,06:51:28, 20,ENG. STOP,GROUND,   0.0,   0.0,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012, -0.0039,   -4,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 106.00,,06:51:28,22/01/16
06:51:37,22/01/16,06:51:32, 20,ENG. STOP,GROUND,   0.0,   1.0,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,   -3,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 105.00,,06:51:32,22/01/16
06:51:38,22/01/16,06:51:32, 20,ENG. STOP,GROUND,   0.0,   1.2,   -240,  240.96,   -0.5,  0.00,   5, 0.977,-0.012,  0.0000,   -2,  -5.6,  0.000,223.59, 113.2162, 28.1945,````,`,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 104.00,     0,06:51:32,22/01/16
06:51:39,22/01/16,06:51:32, 20,ENG. STOP,GROUND,   0.0,   1.4,   -240,  240.96,   -0.5,  0.00,   4, 0.977,-0.012,  0.0000,   -1,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 103.00,,06:51:32,22/01/16
06:51:40,22/01/16,06:51:32, 20,ENG. STOP,GROUND,   0.0,   2.0,   -240,  240.96,   -0.5,  0.00,   5, 0.977,-0.012,  0.0000,   -1,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 104.00,,06:51:32,22/01/16
06:51:41,22/01/16,06:51:36, 20,ENG. STOP,GROUND,   0.0,   2.5,   -240,  240.96,   -0.5,  0.00,   5, 0.977,-0.012,  0.0000,   -1,   0.0,  0.000,223.59, 113.2162, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 112.00,,06:51:36,22/01/16
06:51:42,22/01/16,06:51:36, 20,ENG. STOP,GROUND,   0.0,   3.0,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,   -0,  -5.6,  0.000,223.59, 113.2162, 28.1945,````,``,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 135.00,     0,06:51:36,22/01/16
06:51:43,22/01/16,06:51:36, 20,ENG. STOP,GROUND,   0.0,   3.4,   -240,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 146.00,,06:51:36,22/01/16
06:51:44,22/01/16,06:51:36, 20,ENG. STOP,GROUND,   0.0,   4.7,   -240,  240.96,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 160.00,,06:51:36,22/01/16
06:51:45,22/01/16,06:51:40, 20,ENG. STOP,GROUND,   0.0,   5.3,   -244,  240.96,   -0.5,  0.00,   6, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 174.00,,06:51:40,22/01/16
06:51:46,22/01/16,06:51:40, 20,ENG. STOP,GROUND,   0.0,   5.9,   -244,  240.96,   -0.5,  0.00,   3, 0.977,-0.012,  0.0000,   -0,  -5.6,  0.000,223.59, 113.2163, 28.1945,````,```,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 201.00,     0,06:51:40,22/01/16
06:51:47,22/01/16,06:51:40, 20,ENG. STOP,GROUND,   0.0,   6.6,   -244,  240.96,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 215.00,,06:51:40,22/01/16
06:51:48,22/01/16,06:51:40, 20,ENG. STOP,GROUND,   0.0,   7.9,   -244,  240.96,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 227.00,,06:51:40,22/01/16
06:51:49,22/01/16,06:51:44, 20,ENG. STOP,GROUND,   0.0,   8.6,   -244,  240.96,   -0.5,  0.00,   3, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 241.00,,06:51:44,22/01/16
06:51:50,22/01/16,06:51:44, 20,ENG. STOP,GROUND,   0.0,   9.2,   -244,  240.96,   -0.5,  0.00,   2, 0.977,-0.012,  0.0000,   -0,  -5.6,  0.000,223.59, 113.2163, 28.1945,````,````,192.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 105.00, 266.00,     0,06:51:44,22/01/16
06:51:51,22/01/16,06:51:44, 20,ENG. STOP,GROUND,   0.0,   9.9,   -244,  240.96,   -0.5,  0.00,   4, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 280.00,,06:51:44,22/01/16
06:51:52,22/01/16,06:51:44, 20,ENG. STOP,GROUND,   0.0,  11.3,   -244,  240.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  0.00,321.33,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.0, 104.00, 293.00,,06:51:44,22/01/16
06:51:53,22/01/16,06:51:56, 20,TAXI OUT,GROUND,   0.0,  18.3,   -244,  240.96,   -0.5,  0.00,   7, 0.977,-0.012,  0.0000,   -0,   0.0,  0.000,223.59, 113.2163, 28.1945,,,  6.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  -0,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.1, 104.00, 388.00,,06:51:56,22/01/16
06:51:54,22/01/16,06:51:56, 20,TAXI OUT,GROUND,   0.0,  18.3,   -244,  236.96,   -0.5,  0.00,   0, 0.977,-0.012,  0.0000,  -40,  -5.6,  0.000,223.59, 113.2163, 28.1945,````,````,192.00,321.33,NENGAGED,NENGAGED,  0.13, -0.18,  0.00,  0.00, -0.7,  -0,  -0,  0.00,  90,   0,   0,   0,  4.50, 0.0, 0.0, 0.0, 0.1, 104.00, 377.00,     0,06:51:56,22/01/16
