Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
03:28:58,00/00/00,03:28:45, 41,ENG. STOP,GROUND,   0.0,   4.4,    -72,-27709.0,    0.5,  2.00,   0, 0.996,-0.004,  0.0000,    0,   0.0,  0.000,200.39,   0.0000,  0.0000,,,192.00,270.00,NENGAGED,NENGAGED, -0.04,  0.00,  0.04,  0.04,  8.0,  18,  17,  0.00,   0,  90,   0,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  63.00,  52.00,,03:28:45,00/00/00
03:28:59,00/00/00,03:28:45, 41,TAXI OUT,GROUND,   4.4,  80.0,    -72,-27709.0,    0.5,  0.00,   0, 1.004,-0.004,  0.0000,    0,  -5.6,  0.000,197.93, 125.1343, 46.7475,,`,  5.00,326.25,NENGAGED,NENGAGED, -0.04,  0.04,  0.04,  0.04,  8.6,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  63.00,  51.00,     0,03:28:45,00/00/00
03:29:00,00/00/00,03:28:45, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,-27709.0,    0.5,  0.00,   0, 0.996,-0.008,  0.0078,    0,   0.0,  0.000,195.47, 125.1343, 46.7475,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04,  0.04,  0.04,  0.04,  9.1,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  62.00,  50.00,,03:28:45,00/00/00
03:29:01,00/00/00,03:28:45, 41,TAXI OUT,GROUND,   4.4,   0.0,    -72,  529.51,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,193.01, 125.1343, 46.7475,,,  5.00,326.25,NENGAGED,NENGAGED, -0.04,  0.04,  0.09,  0.04,  9.5,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  61.00,  50.00,,03:28:45,00/00/00
03:29:02,00/00/00,03:28:49, 41,TAXI OUT,GROUND,   0.0,   4.4,    -72,  525.51,    0.5,  0.00,   0, 1.004,-0.008,  0.0000,  -40,   0.0,  0.000,190.90, 125.1343, 46.7475,,,192.00,270.00,NENGAGED,NENGAGED, -0.04,  0.04,  0.09,  0.04,  9.8,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  61.00,  49.00,,03:28:49,00/00/00
03:29:03,00/00/00,03:28:49, 41,ENG. STOP,GROUND,   4.4,  80.0,    -72,  525.51,    0.5,  0.00,   0, 0.996,-0.012,  0.0000,  -66,  -5.6,  0.000,189.14, 125.1343, 46.7475,,``,  5.00,326.25,NENGAGED,NENGAGED, -0.04,  0.04,  0.04,  0.04,  9.8,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  61.00,  47.00,     0,03:28:49,00/00/00
03:29:04,00/00/00,03:28:49, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,  525.51,    0.5,  0.00,   0, 1.004,-0.004,  0.0000,  -44,   0.0,  0.000,187.73, 125.1343, 46.7476,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04,  0.04,  0.04,  0.04,  9.2,  18,  17,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  62.00,  47.00,,03:28:49,00/00/00
03:29:05,00/00/00,03:28:49, 41,ENG. STOP,GROUND,   4.4,   0.0,    -72,  525.51,    0.5,  0.00,   0, 0.996,-0.004,  0.0000,  -30,   0.0,  0.000,186.33, 125.1343, 46.7477,,,  5.00,326.25,NENGAGED,NENGAGED, -0.04,  0.04,  0.09,  0.04,  1.3,  18,  17,  0.00,  90,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  61.00,  49.00,,03:28:49,00/00/00
03:29:06,23/01/16,03:28:53, 41,ENG. STOP,GROUND,   0.0,   4.4,    -72,  525.51,    0.5,  0.00,   0, 1.004,-0.008,  0.0000,  -20,   0.0,  0.000,185.63, 125.1343, 46.7477,,,192.00,270.00,NENGAGED,NENGAGED, -0.04,  0.04,  0.09,  0.04, -0.1,  18,   9,  0.00,   0,  90,  90,   0,-14.75, 0.0, 0.0, 0.0, 0.0,  60.00,  51.00,,03:28:53,23/01/16
03:29:07,23/01/16,03:28:53, 41,ENG. STOP,GROUND,   4.4,  80.0,    -72,  525.51,    0.5,  0.00,   0, 1.004,-0.008,  0.0000,  -13,  -5.6,  0.000,185.27, 125.1343, 46.7477,,```,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,   6,  0.00,  90,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  60.00,  56.00,     0,03:28:53,23/01/16
03:29:08,23/01/16,03:28:53, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.012, -0.0039,   -9,   0.0,  0.000,185.27, 125.1343, 46.7477,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,   4,  0.00,  90,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  60.00,  58.00,,03:28:53,23/01/16
03:29:09,23/01/16,03:28:53, 41,ENG. STOP,GROUND,   4.4,   0.0,    -72,  525.51,    0.0,  0.00,   0, 0.996,-0.008, -0.0039,   -6,   0.0,  0.000,185.27, 125.1343, 46.7477,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,   2,  0.00,  90,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  60.00,  60.00,,03:28:53,23/01/16
03:29:10,23/01/16,03:28:57, 41,ENG. STOP,GROUND,   0.0,   4.4,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.008, -0.0039,   -4,   0.0,  0.000,185.63, 125.1343, 46.7477,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,   0,  90,  90,   0,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  63.00,,03:28:57,23/01/16
03:29:11,23/01/16,03:28:57, 41,ENG. STOP,GROUND,   4.4,  96.0,    -72,  529.51,    0.0,  0.00,   0, 1.004,-0.012, -0.0039,   37,  -5.6,  0.000,186.33, 125.1343, 46.7477,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  66.00,     0,03:28:57,23/01/16
03:29:12,23/01/16,03:28:57, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,  529.51,    0.0,  0.00,   0, 0.996,-0.004, -0.0039,   64,   0.0,  0.000,186.68, 125.1343, 46.7477,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,   0,  90,  90,  90,-14.75, 0.0, 0.0, 0.0, 0.0,  59.00,  68.00,,03:28:57,23/01/16
03:29:13,23/01/16,03:28:57, 41,ENG. STOP,GROUND,   4.4,   0.0,    -72,  529.51,    0.0,  0.00,   0, 0.996, 0.000, -0.0078,   43,   0.0,  0.000,187.38, 125.1343, 46.7477,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,   0,  90,  90,   0,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  69.00,,03:28:57,23/01/16
03:29:14,23/01/16,03:29:01, 41,ENG. STOP,GROUND,   0.0,   4.4,    -72,  529.51,    0.0,  0.00,   0, 0.996, 0.000, -0.0078,   29,   0.0,  0.000,187.73, 125.1343, 46.7477,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  70.00,,03:29:01,23/01/16
03:29:15,23/01/16,03:29:01, 41,ENG. STOP,GROUND,   4.4,  96.0,    -72,  529.51,    0.0,  0.00,   0, 1.004, 0.000, -0.0078,   19,  -5.6,  0.000,187.38, 125.1343, 46.7477,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  70.00,     0,03:29:01,23/01/16
03:29:16,23/01/16,03:29:01, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,  529.51,    0.0,  0.00,   0, 0.996, 0.004, -0.0039,   13,   0.0,  0.000,187.03, 125.1343, 46.7477,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  70.00,,03:29:01,23/01/16
03:29:17,23/01/16,03:29:01, 41,ENG. STOP,GROUND,   4.4,   0.0,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.004, -0.0078,  -31,   0.0,  0.000,185.98, 125.1343, 46.7477,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  70.00,,03:29:01,23/01/16
03:29:18,23/01/16,03:29:05, 41,ENG. STOP,GROUND,   0.0,   4.4,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.004, -0.0039,  -60,   0.0,  0.000,184.57, 125.1343, 46.7477,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,   0,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  69.00,,03:29:05,23/01/16
03:29:19,23/01/16,03:29:05, 41,ENG. STOP,GROUND,   4.4,  96.0,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.012, -0.0039,  -40,  -5.6,  0.000,182.46, 125.1343, 46.7477,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,  -0,  0.00,   0,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  68.00,     0,03:29:05,23/01/16
03:29:20,23/01/16,03:29:05, 41,ENG. STOP,GROUND,  80.0,   4.4,    -72,  529.51,    0.0,  0.00,   0, 1.004,-0.004,  0.0000,   13,   0.0,  0.000,180.70, 125.1343, 46.7478,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  67.00,,03:29:05,23/01/16
03:29:21,23/01/16,03:29:05, 41,ENG. STOP,GROUND,   4.4,   4.6,    -72,  529.51,    0.0,  0.00,   0, 1.004,-0.004,  0.0000,   48,   0.0,  0.000,178.59, 125.1343, 46.7479,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  66.00,,03:29:05,23/01/16
03:29:22,23/01/16,03:29:09, 41,ENG. STOP,GROUND,   0.0,   4.7,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.008,  0.0000,   -7,   0.0,  0.000,176.48, 125.1343, 46.7479,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,   0,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  66.00,,03:29:09,23/01/16
03:29:23,23/01/16,03:29:09, 41,ENG. STOP,GROUND,   4.4,   4.9,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.004,  0.0000,  -45,  -5.6,  0.000,174.73, 125.1343, 46.7479,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,   0,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  64.00,     0,03:29:09,23/01/16
03:29:24,23/01/16,03:29:09, 41,ENG. STOP,GROUND,  80.0,   5.0,    -72,  525.51,    0.0,  0.00,   0, 1.004,-0.008,  0.0000,  -30,   0.0,  0.000,172.97, 125.1343, 46.7479,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,   0,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  64.00,,03:29:09,23/01/16
03:29:25,23/01/16,03:29:09, 41,ENG. STOP,GROUND,   4.4,   5.3,    -72,  525.51,    0.0,  0.00,   0, 1.004, 0.000, -0.0039,  -20,   0.0,  0.000,171.21, 125.1343, 46.7479,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  63.00,,03:29:09,23/01/16
03:29:26,23/01/16,03:29:13, 41,ENG. STOP,GROUND,   0.0,   5.4,    -72,  525.51,    0.0,  0.00,   0, 1.004, 0.004, -0.0039,  -13,   0.0,  0.000,170.16, 125.1343, 46.7479,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  62.00,,03:29:13,23/01/16
03:29:27,23/01/16,03:29:13, 41,ENG. STOP,GROUND,   4.4,   5.5,    -72,  529.51,    0.0,  0.00,   0, 1.004, 0.023, -0.0039,   31,  -5.6,  0.000,169.45, 125.1343, 46.7479,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  61.00,     0,03:29:13,23/01/16
03:29:28,23/01/16,03:29:13, 41,ENG. STOP,GROUND,  80.0,   5.5,    -72,  525.51,    0.0,  0.00,   0, 1.004, 0.016,  0.0000,   21,   0.0,  0.000,169.10, 125.1343, 46.7479,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  60.00,,03:29:13,23/01/16
03:29:29,23/01/16,03:29:13, 41,ENG. STOP,GROUND,   4.4,   5.6,    -72,  525.51,    0.0,  0.00,   0, 0.996, 0.004,  0.0000,  -26,   0.0,  0.000,169.10, 125.1343, 46.7479,,,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,  -0,  0.00,   0,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  60.00,,03:29:13,23/01/16
03:29:30,23/01/16,03:29:17, 41,ENG. STOP,GROUND,   0.0,   5.7,    -72,  529.51,    0.0,  0.00,   0, 1.004, 0.012, -0.0039,   22,   0.0,  0.000,168.75, 125.1343, 46.7479,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  19,  -0,  0.00,   0,  90,   0,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  59.00,  59.00,,03:29:17,23/01/16
03:29:31,23/01/16,03:29:17, 41,ENG. STOP,GROUND,   4.4,   5.7,    -72,  525.51,    0.0,  0.00,   0, 1.004, 0.004, -0.0039,   15,  -5.6,  0.000,168.75, 125.1343, 46.7479,,````,  5.00,326.25,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  19,  -0,  0.00,  90,  90,  90,  90,-14.50, 0.0, 0.0, 0.0, 0.0,  60.00,  58.00,     0,03:29:17,23/01/16
