Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
09:43:56,00/00/00,00:00:00, 20,ENG. STOP,GROUND,  15.3,  18.6,,-26365.0,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44,   0.0000, 34.4497,,,  9.00, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,  90,, 0.0, 0.0, 0.0, 0.2, 361.00, 371.00,,00:00:00,00/00/00
09:43:57,28/01/16,00:00:00, 20,ENG. STOP,GROUND,  16.1,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44,   0.0000, 34.4497,ZLXY,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,  90,  6.50, 0.0, 0.0, 0.2, 0.2, 370.00, 371.00, 67386,00:00:00,28/01/16
09:43:58,28/01/16,00:00:00, 20,ENG. STOP,GROUND,  17.0,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,  0.000,143.44, 108.7658, 34.4497,,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.0, 0.2, 0.2, 380.00, 371.00,,00:00:00,28/01/16
09:43:59,28/01/16,09:43:59, 20,ENG. STOP,GROUND,  17.8,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,,ZSHC,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,  90,  6.50, 0.0, 0.0, 0.2, 0.2, 386.00, 371.00, 67386,09:43:59,28/01/16
09:44:00,28/01/16,09:43:59, 20,ENG. STOP,GROUND,  18.5,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,,,  9.00, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,  90,, 0.0, 0.0, 0.2, 0.2, 392.00, 372.00,,09:43:59,28/01/16
09:44:01,28/01/16,09:43:59, 20,ENG. STOP,GROUND,  18.9,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0000,    0,   0.0,,143.44, 108.7658, 34.4497,ZLXY,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,   0,  6.50, 0.0, 0.0, 0.2, 0.2, 391.00, 372.00, 67386,09:43:59,28/01/16
09:44:02,28/01/16,09:43:59, 20,ENG. STOP,GROUND,  19.0,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,  0.000,143.44, 108.7658, 34.4497,,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.0, 0.2, 0.2, 384.00, 372.00,,09:43:59,28/01/16
09:44:03,28/01/16,09:44:03, 20,ENG. STOP,GROUND,  18.9,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0000,    0,   0.0,,143.44, 108.7658, 34.4497,,ZSHC,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.5,  45,  45,  0.00,   0,  90,,  90,  6.50, 0.0, 0.0, 0.2, 0.2, 377.00, 372.00, 67386,09:44:03,28/01/16
09:44:04,28/01/16,09:44:03, 20,ENG. STOP,GROUND,  18.8,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,,,  9.00, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,  90,,   0,, 0.0, 0.0, 0.2, 0.2, 372.00, 373.00,,09:44:03,28/01/16
09:44:05,28/01/16,09:44:03, 20,TAXI OUT,GROUND,  18.8,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,ZLXY,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.5,  45,  45,  0.00,   0,   0,,  90,  6.50, 0.0, 0.0, 0.2, 0.2, 369.00, 373.00, 67386,09:44:03,28/01/16
09:44:06,28/01/16,09:44:03, 20,TAXI OUT,GROUND,  18.6,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0000,    0,   0.0,  0.000,143.44, 108.7658, 34.4497,,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.4, 0.0, 367.00, 373.00,,09:44:03,28/01/16
09:44:07,28/01/16,09:44:07, 20,TAXI OUT,GROUND,  18.6,  18.5,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,,ZSHC,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.2,  45,  45,  0.00,   0,   0,,   0,  6.50, 0.0, 0.0, 0.4, 0.0, 367.00, 374.00, 67386,09:44:07,28/01/16
09:44:08,28/01/16,09:44:07, 20,TAXI OUT,GROUND,  18.6,  18.5,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,143.44, 108.7658, 34.4497,,,  9.00, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,   0,,  90,, 0.0, 0.0, 0.4, 0.0, 368.00, 378.00,,09:44:07,28/01/16
09:44:09,28/01/16,09:44:07, 20,TAXI OUT,GROUND,  18.6,  18.5,, 1545.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,  -40,   0.0,,143.44, 108.7658, 34.4497,ZLXY,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,  90,,  90,  6.25, 0.0, 0.0, 0.4, 0.0, 368.00, 383.00, 67386,09:44:07,28/01/16
09:44:10,28/01/16,09:44:07, 20,TAXI OUT,GROUND,  18.6,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0000,  -27,   0.0,  0.000,143.44, 108.7658, 34.4497,,,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,  90,,   0,, 0.2, 0.0, 0.4, 0.0, 369.00, 385.00,,09:44:07,28/01/16
09:44:11,28/01/16,09:44:11, 20,TAXI OUT,GROUND,  18.6,  18.6,, 1549.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,   22,   0.0,,143.44, 108.7658, 34.4497,,ZSHC,, 48.52,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,  43,  40,  0.00,   0,  90,,   0,  6.25, 0.2, 0.0, 0.4, 0.0, 370.00, 386.00, 67386,09:44:11,28/01/16
09:44:12,28/01/16,09:44:11, 20,TAXI OUT,GROUND,  18.6,  18.6,, 1545.79,    0.0,  0.00,, 0.977,-0.008,  0.0039,  -25,   0.0,,143.44, 108.7658, 34.4497,,,  9.00, 48.52,N,NOFALT,  0.00, 16.17,  0.00,  0.00,  0.1,  45,  45,  3.32,   0,  90,,   0,, 0.2, 0.0, 0.2, 0.0, 370.00, 387.00,,09:44:11,28/01/16
