Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
05:17:36,00/00/00,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,,-24101.0,    0.0,  0.00,, 1.004, 0.000,  0.0039,    0, -32.0,,101.95,   0.0000, 26.5478,,, 12.00,  6.33,N,NOFALT, 22.41, 22.32,  0.00, -0.09,  0.3,  17,  12,  0.00,  90,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 128.00,,00:00:00,00/00/00
05:17:37,30/01/16,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.016, 0.000,  0.0000,    0, -32.0,,101.95,   0.0000, 26.5478,ZUGY,,,  6.33,N,NOFALT, 22.41, 22.32,  0.00, -0.09,  0.3,  17,  12,  0.00,  90,   0,,   0, 10.00, 0.0, 0.0, 0.0, 0.0, 130.00, 128.00, 55629,00:00:00,30/01/16
05:17:38,30/01/16,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.008,  0.0000,    0, -32.0,  0.000,101.95, 106.7972, 26.5478,,,,  6.33,N,NOFALT,  0.00, 22.32,  0.00, -0.09,  0.4,  17,  12,  0.00,  90,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 128.00,,00:00:00,30/01/16
05:17:39,30/01/16,05:17:39, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004, 0.000,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,ZULS,,  6.33,N,NOFALT,  0.00, 22.32,  0.00, -0.09,  0.3,  17,  12,  0.00,  90,   0,,   0, 10.00, 0.0, 0.0, 0.0, 0.0, 131.00, 128.00, 55629,05:17:39,30/01/16
05:17:40,30/01/16,05:17:39, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.008,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,, 12.00,  6.33,N,NOFALT, 22.41, 22.32,  0.00, -0.09,  0.3,  17,  12,  0.00,  90,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 130.00, 128.00,,05:17:39,30/01/16
05:17:41,30/01/16,05:17:39, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004, 0.000,  0.0039,    0, -32.0,,101.95, 106.7972, 26.5478,ZUGY,,,  6.33,N,NOFALT,  0.00, 22.32,  0.00, -0.09,  0.4,  17,  11,  0.00,   0,   0,,   0, 10.00, 0.0, 0.0, 0.0, 0.0, 130.00, 128.00, 55629,05:17:39,30/01/16
05:17:42,30/01/16,05:17:39, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.004,  0.0039,    0, -32.0,  0.000,101.95, 106.7972, 26.5478,,,,  6.33,N,NOFALT, 22.41, 22.32,  0.00, -0.09,  0.4,  17,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 128.00,,05:17:39,30/01/16
05:17:43,30/01/16,05:17:43, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004, 0.000,  0.0039,    0, -32.0,,101.95, 106.7972, 26.5478,,ZULS,,  6.33,N,NOFALT, 22.41, 22.32,  0.00, -0.09,  0.4,  17,  44,  0.00,   0,   0,,   0, 10.00, 0.0, 0.0, 0.0, 0.0, 130.00, 128.00, 55629,05:17:43,30/01/16
05:17:44,30/01/16,05:17:43, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004, 0.000,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,, 12.00,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 129.00,,05:17:43,30/01/16
05:17:45,30/01/16,05:17:43, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.008,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,ZUGY,,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  44,  0.00,   0,   0,,   0,  9.75, 0.0, 0.0, 0.0, 0.0, 130.00, 129.00, 55629,05:17:43,30/01/16
05:17:46,30/01/16,05:17:43, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.004,  0.0000,    0, -32.0,  0.000,101.95, 106.7972, 26.5478,,,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 129.00,,05:17:43,30/01/16
05:17:47,30/01/16,05:17:47, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.004,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,ZULS,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,  9.75, 0.0, 0.0, 0.0, 0.0, 130.00, 129.00, 55629,05:17:47,30/01/16
05:17:48,30/01/16,05:17:47, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.008,  0.0039,    0, -32.0,,101.95, 106.7972, 26.5478,,, 12.00,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 130.00, 129.00,,05:17:47,30/01/16
05:17:49,30/01/16,05:17:47, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004,-0.004,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,ZUGY,,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,  9.50, 0.0, 0.0, 0.0, 0.0, 131.00, 129.00, 55629,05:17:47,30/01/16
05:17:50,30/01/16,05:17:47, 40,ENG. STOP,GROUND,   0.0,   0.0,, 3755.17,    0.0,  0.00,, 1.004, 0.000,  0.0000,    0, -32.0,  0.000,101.95, 106.7972, 26.5478,,,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 131.00, 129.00,,05:17:47,30/01/16
05:17:51,30/01/16,05:17:51, 40,ENG. STOP,GROUND,   0.0,   0.8,, 3755.17,    0.0,  0.00,, 1.004,-0.008,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,ZULS,,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,  9.50, 0.0, 0.0, 0.0, 0.0, 130.00, 129.00, 55629,05:17:51,30/01/16
05:17:52,30/01/16,05:17:51, 40,ENG. STOP,GROUND,   0.0,   1.0,, 3755.17,    0.0,  0.00,, 1.004,-0.004,  0.0000,    0, -32.0,,101.95, 106.7972, 26.5478,,, 12.00,  6.33,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  17,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0, 130.00, 128.00,,05:17:51,30/01/16
