Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED,IAE N1 ACTUAL (LOW ROTOR SPEED) ENG 1,IAE N1 ACTUAL (LOW ROTOR SPEED) ENG 2,ALTITUDE STANDARD ADC2,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,INERTIAL VERTICAL SPEED,SELECTED FPA,,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,City pair FROM,City pair TO,WIND SPEED,WIND DIRECTION,AP1 ENGAGED,AP2 ENGAGED,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION ,,,FLAP ACTUAL POSITION,,,,,TOTAL AIR TEMPERATURE,,,,,IAE EGT LPT EXIT TEMP ENG 1,IAE EGT LPT EXIT TEMP ENG 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,% RPM,% RPM,FT,feet,feet,knot,,G,G,G,,DEG,,DEG,deg,deg,,,KTS,DEG,,,DEG,DEG,DEG,DEG,DEG,,,,,,,,DEG C,,,,,DEG C,DEG C,KG,,
03:54:27,00/00/00,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,   -435,   72.00,   -0.9,  0.00,, 0.984,-0.004,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZD,,  4.00,317.11,-,-,  0.00,  0.00, -0.09, -0.09,-22.4,,,  0.00,,,,,,,,,,  31.00,  35.00,,00:00:00,00/00/00
03:54:28,12/01/16,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,   -435,   72.00,   -0.9,  0.00,, 0.977,-0.008,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,Z,,317.11,-,-,  0.00,  0.00, -0.09, -0.09,-22.4,,,  0.00,,,,, -1.00,,,,,  31.00,  35.00,     0,00:00:00,12/01/16
03:54:29,12/01/16,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,   -434,   72.00,   -1.0,  0.00,, 0.977,-0.004,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,ZS,,317.11,-,-,  0.00,  0.00, -0.09, -0.09,-17.8,,,  0.00,,,,,,,,,,  31.00,  36.00,,00:00:00,12/01/16
03:54:30,12/01/16,03:37:45,320,ENG. STOP,GROUND,   3.4,   3.4,   -435,   72.00,   -1.3,  0.00,, 0.977,-0.004,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,ZSSS,,317.11,-,-,  0.00,  0.00, -0.09, -0.09, -2.4,,,  0.00,,,,, -1.25,,,,,  31.00,  38.00,     0,03:37:45,12/01/16
03:54:31,12/01/16,03:37:45,320,ENG. STOP,GROUND,   3.4,   3.4,   -434,   72.00,   -0.9,  0.00,, 0.977,-0.004,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,ZSSS,  4.00,317.11,-,-,  0.00,  0.00, -0.09, -0.09, -0.4,,,  0.00,,,,,,,,,,  31.00,  40.00,,03:37:45,12/01/16
03:54:32,12/01/16,03:37:45,320,ENG. STOP,GROUND,   3.4,   3.6,   -434,   72.00,   -0.8,  0.00,, 0.977,-0.004,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,ZSSS,,317.11,-,-,  0.00,  0.00, -0.09, -0.09, -0.4,,,  0.00,,,,, -1.25,,,,,  31.00,  42.00,     0,03:37:45,12/01/16
03:54:33,12/01/16,03:37:45,320,ENG. STOP,GROUND,   3.4,   4.1,   -434,   72.00,   -0.8,  0.00,, 0.977,-0.008,  0.0117,    0,   0.0,,348.75, 120.3792, 36.2656,ZSQD,ZSSS,,317.11,-,-,  0.00,  0.00,  0.00,  0.00, -0.4,,,  0.00,,,,,,,,,,  31.00,  45.00,,03:37:45,12/01/16
