Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
05:02:19,00/00/00,00:00:00, 19,ENG. STOP,GROUND,   3.4,  10.6,,-27737.0,    0.0,  0.00,, 1.023,-0.004,  0.0117,    0,   0.0,,322.73,   0.0000, 25.0797,,,  7.00,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   1,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2, 103.00, 378.00,,00:00:00,00/00/00
05:02:20,29/01/16,00:00:00, 19,ENG. STOP,GROUND,   3.4,  11.3,,   95.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,    0,   0.0,,322.73,   0.0000, 25.0797,RCTP,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   1,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.2, 103.00, 395.00,     0,00:00:00,29/01/16
05:02:21,29/01/16,00:00:00, 19,ENG. STOP,GROUND,   3.4,  11.9,,   91.86,    0.0,  0.00,, 1.016,-0.004,  0.0117,    0,   0.0,  0.000,322.73, 121.2421, 25.0797,,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,   1,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2, 103.00, 413.00,,00:00:00,29/01/16
05:02:22,29/01/16,05:01:58, 19,ENG. STOP,GROUND,   3.4,  12.5,,   95.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,    0,   0.0,,322.73, 121.2421, 25.0797,,ZYHB,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   1,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.2, 102.00, 432.00,     0,05:01:58,29/01/16
05:02:23,29/01/16,05:01:58, 19,ENG. STOP,GROUND,   3.4,  13.0,,   91.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,    0,   0.0,,322.73, 121.2421, 25.0797,,,  7.00,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,   1,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2, 102.00, 445.00,,05:01:58,29/01/16
05:02:24,29/01/16,05:01:58, 19,ENG. STOP,GROUND,   3.4,  13.5,,   95.86,    0.0,  0.00,, 1.004, 0.000,  0.0117,    0,   0.0,,322.73, 121.2421, 25.0797,RCTP,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   1,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.2, 102.00, 457.00,     0,05:01:58,29/01/16
05:02:25,29/01/16,05:01:58, 19,ENG. STOP,GROUND,   3.4,  13.9,,   95.86,    0.0,  0.00,, 1.023, 0.000,  0.0117,   40,   0.0,  0.000,322.73, 121.2421, 25.0797,,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,   1,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2, 102.00, 467.00,,05:01:58,29/01/16
05:02:26,29/01/16,05:02:02, 19,ENG. STOP,GROUND,   3.4,  14.3,,   95.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,   27,   0.0,,322.73, 121.2421, 25.0797,,ZYHB,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   1,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.2, 102.00, 476.00,     0,05:02:02,29/01/16
05:02:27,29/01/16,05:02:02, 19,ENG. STOP,GROUND,   3.4,  23.0,,   95.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,   18,   0.0,,322.73, 121.2421, 25.0797,,,  7.00,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.4, 101.00, 497.00,,05:02:02,29/01/16
05:02:28,29/01/16,05:02:02, 19,ENG. STOP,GROUND,   3.4,  22.9,,   95.86,    0.0,  0.00,, 1.023, 0.000,  0.0117,   12,   0.0,,322.73, 121.2421, 25.0797,RCTP,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,   0,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.4, 101.00, 493.00, 67241,05:02:02,29/01/16
05:02:29,29/01/16,05:02:02, 19,ENG. STOP,GROUND,   3.4,  22.8,,   95.86,    0.0,  0.00,, 1.004, 0.000,  0.0117,    8,   0.0,  0.000,322.73, 121.2421, 25.0797,,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.4, 101.00, 489.00,,05:02:02,29/01/16
05:02:30,29/01/16,05:02:30, 19,ENG. STOP,GROUND,   3.4,  22.6,,   95.86,    0.0,  0.00,, 1.016,-0.004,  0.0078,    5,   0.0,,322.73, 121.2421, 25.0797,,ZYHB,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.4, 101.00, 484.00, 67241,05:02:30,29/01/16
05:02:31,29/01/16,05:02:30, 19,ENG. STOP,GROUND,   3.4,  22.5,,   95.86,    0.0,  0.00,, 1.016,-0.004,  0.0117,    4,   0.0,,322.73, 121.2421, 25.0797,,,  7.00,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.4, 102.00, 479.00,,05:02:30,29/01/16
05:02:32,29/01/16,05:02:30, 19,ENG. STOP,GROUND,   3.4,  22.3,,   95.86,    0.0,  0.00,, 1.004,-0.004,  0.0117,    2,   0.0,,322.73, 121.2421, 25.0797,RCTP,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.4, 105.00, 475.00, 67241,05:02:30,29/01/16
05:02:33,29/01/16,05:02:30, 19,ENG. STOP,GROUND,   3.4,  22.1,,   95.86,    0.0,  0.00,, 1.023,-0.004,  0.0117,    2,   0.0,  0.000,322.73, 121.2421, 25.0797,,,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,   0,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.4, 107.00, 471.00,,05:02:30,29/01/16
05:02:34,29/01/16,05:02:34, 19,ENG. STOP,GROUND,   3.4,  22.1,,   95.86,    0.0,  0.00,, 1.016,-0.004,  0.0078,    1,   0.0,,322.73, 121.2421, 25.0797,,ZYHB,,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0, 18.75, 0.0, 0.0, 0.0, 0.4, 109.00, 468.00, 67241,05:02:34,29/01/16
05:02:35,29/01/16,05:02:34, 19,ENG. STOP,GROUND,   4.0,  22.1,,   95.86,    0.0,  0.00,, 1.016,-0.004,  0.0078,    1,   0.0,,322.73, 121.2421, 25.0797,,,  7.00,227.81,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.1,   0,  44,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.4, 112.00, 465.00,,05:02:34,29/01/16
