Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
23:16:04,00/00/00,23:15:39, 19,ENG. STOP,GROUND,   0.0,   0.0,   -120,-27769.0,   -0.5,  0.00,   7, 0.996,-0.008, -0.0156,    0,   0.0,  0.000,196.17,   0.0000,  0.0000,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04,  0.00,  0.09, -0.09, -0.4,  18,  11,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  19.00,,23:15:39,00/00/00
23:16:05,00/00/00,23:15:39, 19,TAXI OUT,GROUND,  80.0,  80.0,   -120,-27769.0,   -1.0,  0.00,   7, 1.004,-0.004, -0.0117,    0,  -5.6,  0.000,196.17, 113.2915, 23.3932,`,,192.00,270.00,NENGAGED,NENGAGED, -0.04,  0.04,  0.04, -0.09, -0.3,  18,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  20.00,     0,23:15:39,00/00/00
23:16:06,00/00/00,23:15:39, 19,ENG. STOP,GROUND,   0.0,   0.0,   -120,-27765.0,   -0.5,  0.00,   9, 0.996,-0.008, -0.0117,    0,   0.0,  0.000,196.17, 113.2915, 23.3931,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -1,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  20.00,,23:15:39,00/00/00
23:16:07,00/00/00,23:15:39, 19,ENG. STOP,GROUND,   0.0,   0.0,   -120,   63.86,   -0.5,  0.00,   9, 0.996,-0.008, -0.0117,    0,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,  -1,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  21.00,,23:15:39,00/00/00
23:16:08,00/00/00,23:15:43, 19,ENG. STOP,GROUND,   0.0,   0.0,   -120,   59.86,    0.0,  0.00,   4, 0.996,-0.008, -0.0156,  -40,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  22.00,,23:15:43,00/00/00
23:16:09,00/00/00,23:15:43, 19,ENG. STOP,GROUND,  80.0,  96.0,   -124,   63.86,   -0.5,  0.00,   0, 1.004,-0.008, -0.0156,  -27,  -5.6,  0.000,196.17, 113.2915, 23.3930,``,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  23.00,     0,23:15:43,00/00/00
23:16:10,00/00/00,23:15:43, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   63.86,    0.0,  0.00,   0, 1.004,-0.008, -0.0156,   22,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  24.00,,23:15:43,00/00/00
23:16:11,00/00/00,23:15:43, 19,ENG. STOP,GROUND,   0.0,   0.0,   -132,   63.86,    0.0,  0.00,   0, 0.996,-0.008, -0.0156,   15,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,  -0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  24.00,,23:15:43,00/00/00
23:16:12,27/01/16,23:15:47, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,  -30,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  25.00,,23:15:47,27/01/16
23:16:13,27/01/16,23:15:47, 19,ENG. STOP,GROUND,  80.0,  96.0,   -124,   59.86,    0.0,  0.00,   0, 1.004,-0.012, -0.0117,  -60,  -5.6,  0.000,196.17, 113.2915, 23.3930,```,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  26.00,     0,23:15:47,27/01/16
23:16:14,27/01/16,23:15:47, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,  -40,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  26.00,,23:15:47,27/01/16
23:16:15,27/01/16,23:15:47, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0117,  -27,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  27.00,,23:15:47,27/01/16
23:16:16,27/01/16,23:15:51, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,   16.5,  0.00,   0, 0.996,-0.012, -0.0117,  -18,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  27.00,,23:15:51,27/01/16
23:16:17,27/01/16,23:15:51, 19,ENG. STOP,GROUND,  80.0,  96.0,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,  -12,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  28.00,     0,23:15:51,27/01/16
23:16:18,27/01/16,23:15:51, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,   -8,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  28.00,,23:15:51,27/01/16
23:16:19,27/01/16,23:15:51, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 1.004,-0.012, -0.0156,   -5,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  28.00,,23:15:51,27/01/16
23:16:20,27/01/16,23:15:55, 19,ENG. STOP,GROUND,   0.0,   0.0,   -124,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0117,   -4,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:15:55,27/01/16
23:16:21,27/01/16,23:15:55, 19,ENG. STOP,GROUND,  80.0,  96.0,   -124,   63.86,    0.0,  0.00,   0, 1.004,-0.012, -0.0156,   37,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,     0,23:15:55,27/01/16
23:16:22,27/01/16,23:15:55, 19,ENG. STOP,GROUND,   0.0,   0.0,   -124,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,   25,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:15:55,27/01/16
23:16:23,27/01/16,23:15:55, 19,ENG. STOP,GROUND,   0.0,   0.0,   -124,   59.86,    0.0,  0.00,   0, 0.984,-0.012, -0.0156,  -23,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,,23:15:55,27/01/16
23:16:24,27/01/16,23:15:59, 19,ENG. STOP,GROUND,   0.0,   0.0,   -124,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0117,  -15,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,,23:15:59,27/01/16
23:16:25,27/01/16,23:15:59, 19,ENG. STOP,GROUND,  80.0,  96.0,   -128,   59.86,   -0.5,  0.00,   0, 0.996,-0.012, -0.0156,  -10,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,``,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,     0,23:15:59,27/01/16
23:16:26,27/01/16,23:15:59, 19,ENG. STOP,GROUND,   0.0,   0.0,   -128,   59.86,    0.0,  0.00,   0, 1.004,-0.012, -0.0156,   -7,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:15:59,27/01/16
23:16:27,27/01/16,23:15:59, 19,ENG. STOP,GROUND,   0.0,   0.0,   -124,   59.86,   -0.5,  0.00,   4, 0.996,-0.012, -0.0117,   -5,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:15:59,27/01/16
23:16:28,27/01/16,23:16:03, 19,ENG. STOP,GROUND,   0.0,   0.0,   -120,   59.86,    0.0,  0.00,   8, 0.996,-0.012, -0.0156,   -3,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:16:03,27/01/16
23:16:29,27/01/16,23:16:03, 19,ENG. STOP,GROUND,  80.0,   4.5,   -120,   59.86,    0.0,  0.00,   8, 0.996,-0.004, -0.0117,   -2,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,```,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,     0,23:16:03,27/01/16
23:16:30,27/01/16,23:16:03, 19,ENG. STOP,GROUND,   0.0,   4.5,   -120,   59.86,    6.5,  0.00,   9, 0.996,-0.008, -0.0156,   -1,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,,23:16:03,27/01/16
23:16:31,27/01/16,23:16:03, 19,ENG. STOP,GROUND,   0.0,   4.7,   -120,   59.86,    0.0,  0.00,   9, 1.004,-0.016, -0.0156,   -1,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:16:03,27/01/16
23:16:32,27/01/16,23:16:07, 19,ENG. STOP,GROUND,   0.0,   4.7,   -120,   59.86,    0.0,  0.00,   1, 0.984,-0.016, -0.0156,   -1,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,,23:16:07,27/01/16
23:16:33,27/01/16,23:16:07, 19,ENG. STOP,GROUND,  80.0,   4.8,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,   -0,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,````,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  19.00,  29.00,     0,23:16:07,27/01/16
23:16:34,27/01/16,23:16:07, 19,ENG. STOP,GROUND,   0.0,   4.8,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.008, -0.0117,   -0,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  29.00,,23:16:07,27/01/16
23:16:35,27/01/16,23:16:07, 19,ENG. STOP,GROUND,   0.0,   5.0,   -128,   55.86,    0.0,  0.00,   0, 0.996,-0.008, -0.0117,  -40,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.3,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  36.00,,23:16:07,27/01/16
23:16:36,27/01/16,23:16:11, 19,ENG. STOP,GROUND,   0.0,   5.1,   -128,   59.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0156,  -27,   0.0,  0.000,196.17, 113.2915, 23.3930,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  45.00,,23:16:11,27/01/16
23:16:37,27/01/16,23:16:11, 19,ENG. STOP,GROUND,  80.0,   5.2,   -128,   55.86,    0.0,  0.00,   0, 0.996,-0.012, -0.0117,  -18,  -5.6,  0.000,196.17, 113.2915, 23.3930,````,````,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,  90,  90,   0,   0, 13.50, 0.0, 0.0, 0.0, 0.0,  18.00,  61.00,     0,23:16:11,27/01/16
