Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED,CFM N1 ACTUAL (LOW ROTOR SPEED) ENG 1,CFM N1 ACTUAL (LOW ROTOR SPEED) ENG 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,INERTIAL VERTICAL SPEED,SELECTED FPA,,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,City pair FROM,City pair TO,WIND SPEED,WIND DIRECTION,AP1 ENGAGED,AP2 ENGAGED,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION ,,,FLAP ACTUAL POSITION,,,,,TOTAL AIR TEMPERATURE,,,,,CFM EGT LPT EXIT TEMP ENG 1,CFM EGT LPT EXIT TEMP ENG 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,% RPM,% RPM,,feet,feet,knot,,G,G,G,,DEG,,DEG,deg,deg,,,KTS,DEG,,,DEG,DEG,DEG,DEG,DEG,,,,,,,,DEG C,,,,,DEG C,DEG C,KG,,
23:40:18,00/00/00,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -1.0,  0.00,, 0.984,-0.008,  0.0039,    0,   0.0,,205.66, 120.4309, 31.5064,ZX,,  0.00,  0.00,-,-,  0.00, -0.09, -0.09,  0.00, -0.2,,,  0.00,,,,,,,,,,   5.00,   6.00,,00:00:00,00/00/00
23:40:19,13/01/16,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -0.9,  0.00,, 0.984,-0.012,  0.0039,    0,   0.0,,205.66, 120.4309, 31.5064,ZSWX,Z,,  0.00,-,-,  0.00, -0.09, -0.09,  0.00, -0.1,,,  0.00,,,,,  2.75,,,,,   5.00,   6.00,     0,00:00:00,13/01/16
23:40:20,13/01/16,00:00:00,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -0.9,  0.00,, 0.977,-0.008,  0.0039,    0,   0.0,,205.66, 120.4309, 31.5064,ZSWX,ZS,,  0.00,-,-,  0.00, -0.09, -0.09,  0.00, -0.1,,,  0.00,,,,,,,,,,   5.00,   6.00,,00:00:00,13/01/16
23:40:21,13/01/16,23:40:21,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -1.0,  0.00,, 0.984,-0.008,  0.0039,    0,   0.0,,205.66, 120.4309, 31.5064,ZSWX,ZSQD,,  0.00,-,-,  0.00, -0.09,  0.00,  0.00, -0.1,,,  0.00,,,,,  2.75,,,,,   5.00,   6.00,     0,23:40:21,13/01/16
23:40:22,13/01/16,23:40:21,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -1.0,  0.00,, 0.984,-0.008,  0.0039,    0,   0.0,,205.66, 120.4309, 31.5064,ZSWX,ZSQD,  0.00,  0.00,-,-,  0.00, -0.09,  0.00,  0.00, -0.1,,,  0.00,,,,,,,,,,   5.00,   6.00,,23:40:21,13/01/16
23:40:23,13/01/16,23:40:21,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -0.9,  0.00,, 0.984,-0.012,  0.0039,  -16,   0.0,,205.66, 120.4309, 31.5064,ZSWX,ZSQD,,  0.00,-,-,  0.00, -0.09,  0.00,  0.00, -0.2,,,  0.00,,,,,  2.75,,,,,   5.00,   7.00,     0,23:40:21,13/01/16
23:40:24,13/01/16,23:40:21,320,ENG. STOP,GROUND,   3.4,   3.4,,    8.00,   -0.9,  0.00,, 0.977,-0.008,  0.0039,  -16,   0.0,,205.66, 120.4309, 31.5064,ZSWX,ZSQD,,  0.00,-,-,  0.00, -0.09,  0.00,  0.00, -0.1,,,  0.00,,,,,,,,,,   5.00,   7.00,,23:40:21,13/01/16
