Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
23:06:22,00/00/00,00:00:00, 20,ENG. STOP,GROUND,  18.6,  18.5,,-27953.0,    0.0,  0.00,, 0.957, 0.000, -0.0078,    0,   0.0,,249.26,   0.0000, 30.2385,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45,  0.00,  90,   0,,  90,, 0.0, 0.2, 0.0, 0.0, 343.00, 364.00,,00:00:00,00/00/00
23:06:23,09/01/16,00:00:00, 20,ENG. STOP,GROUND,  18.8,  18.4,,-27953.0,    0.0,  0.00,, 0.969, 0.000, -0.0078,    0,   0.0,,249.26,   0.0000, 30.2385,ZSHC,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,   1,   1,  0.00,  90,   0,,  90,  9.25, 0.0, 0.2, 0.0, 0.0, 346.00, 367.00, 69800,00:00:00,09/01/16
23:06:24,09/01/16,00:00:00, 20,ENG. STOP,GROUND,  18.8,  18.4,,-27953.0,    0.0,  0.00,, 0.969,-0.004, -0.0078,    0,   0.0,  0.000,249.26, 120.4339, 30.2385,,,,  0.00,N,NOFALT,  0.00,  3.34,  0.00,  0.00, -0.2,  45,  45,  1.69,  90,  90,,  90,, 0.0, 0.2, 0.0, 0.0, 347.00, 371.00,,00:00:00,09/01/16
23:06:25,09/01/16,23:06:25, 20,ENG. STOP,GROUND,  18.8,  18.4,,-27953.0,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,,ZGNN,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45,  1.69,  90,  90,,   0,  9.25, 0.0, 0.2, 0.0, 0.0, 348.00, 375.00, 69800,23:06:25,09/01/16
23:06:26,09/01/16,23:06:25, 20,ENG. STOP,GROUND,  18.8,  18.4,,-27953.0,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45,  6.10,  90,  90,,   0,, 0.0, 0.2, 0.0, 0.0, 350.00, 377.00,,23:06:25,09/01/16
23:06:27,09/01/16,23:06:25, 20,ENG. STOP,GROUND,  18.8,  18.3,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,ZSHC,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45,  6.10,  90,  90,,   0,  9.00, 0.2, 0.2, 0.0, 0.0, 351.00, 380.00, 69800,23:06:25,09/01/16
23:06:28,09/01/16,23:06:25, 20,ENG. STOP,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,  0.000,249.26, 120.4339, 30.2385,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45, 13.38,  90,  90,,  90,, 0.2, 0.2, 0.0, 0.0, 352.00, 382.00,,23:06:25,09/01/16
23:06:29,09/01/16,23:06:29, 20,ENG. STOP,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0078,    0,   0.0,,249.26, 120.4339, 30.2385,,ZGNN,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 13.38,  90,  90,,  90,  8.75, 0.2, 0.2, 0.0, 0.0, 353.00, 384.00, 69800,23:06:29,09/01/16
23:06:30,09/01/16,23:06:29, 20,ENG. STOP,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45, 15.26,  90,  90,,  90,, 0.2, 0.2, 0.0, 0.0, 353.00, 385.00,,23:06:29,09/01/16
23:06:31,09/01/16,23:06:29, 20,TAXI OUT,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.969, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,ZSHC,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 15.26,  90,  90,,  90,  8.75, 0.2, 0.2, 0.0, 0.0, 354.00, 386.00, 69800,23:06:29,09/01/16
23:06:32,09/01/16,23:06:29, 20,TAXI OUT,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.969, 0.000, -0.0078,    0,   0.0,  0.000,249.26, 120.4339, 30.2385,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 15.26,  90,  90,,  90,, 0.2, 0.2, 0.0, 0.0, 355.00, 387.00,,23:06:29,09/01/16
23:06:33,09/01/16,23:06:33, 20,TAXI OUT,GROUND,  18.8,  18.4,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0078,    0,   0.0,,249.26, 120.4339, 30.2385,,ZGNN,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45, 15.26,  90,  90,,  90,  8.50, 0.2, 0.2, 0.0, 0.0, 356.00, 388.00, 69800,23:06:33,09/01/16
23:06:34,09/01/16,23:06:33, 20,TAXI OUT,GROUND,  19.5,  18.8,,   12.41,    0.0,  0.00,, 0.969, 0.000, -0.0078,    0,   0.0,,249.26, 120.4339, 30.2385,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 15.26,  90,  90,,  90,, 0.2, 0.2, 0.0, 0.0, 368.00, 394.00,,23:06:33,09/01/16
23:06:35,09/01/16,23:06:33, 20,TAXI OUT,GROUND,  20.6,  19.5,,   12.41,    0.0,  0.00,, 0.969, 0.000, -0.0078,    0,   0.0,,249.26, 120.4339, 30.2385,ZSHC,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 15.26,  90,  90,,  90,  8.50, 0.2, 0.2, 0.0, 0.0, 386.00, 412.00, 69800,23:06:33,09/01/16
23:06:36,09/01/16,23:06:33, 20,TAXI OUT,GROUND,  21.8,  20.4,,   12.41,    0.0,  0.00,, 0.977,-0.004, -0.0078,    0,   0.0,  0.000,249.26, 120.4339, 30.2385,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45, 15.26,  90,  90,,  90,, 0.2, 0.2, 0.2, 0.0, 399.00, 425.00,,23:06:33,09/01/16
23:06:37,09/01/16,23:06:37, 20,TAXI OUT,GROUND,  23.1,  21.6,,   12.41,    0.0,  0.00,, 0.977, 0.000, -0.0039,    0,   0.0,,249.26, 120.4339, 30.2385,,ZGNN,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.0,  45,  45, 15.26,  90,  90,,  90,  8.50, 0.2, 0.2, 0.2, 0.0, 408.00, 439.00, 69800,23:06:37,09/01/16
23:06:38,09/01/16,23:06:37, 20,TAXI OUT,GROUND,  23.9,  23.3,,   12.41,    0.0,  0.00,, 0.969, 0.000, -0.0078,    0,   0.0,,249.26, 120.4339, 30.2385,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.1,  45,  45, 15.26,  90,  90,,  90,, 0.2, 0.2, 0.2, 0.0, 407.00, 453.00,,23:06:37,09/01/16
