Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
09:52:51,00/00/00,00:00:00, 66,ENG. STOP,GROUND,   3.4,  13.0,,-27889.0,    0.0,  0.00,, 0.996,-0.051, -0.0039,    0,-592.0,,276.33,   0.0000, 40.0723,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2,  68.00, 409.00,,00:00:00,00/00/00
09:52:52,26/01/16,00:00:00, 66,ENG. STOP,GROUND,   3.4,  13.6,,  158.34,    0.0,  0.00,, 0.996,-0.051, -0.0039,    0,-592.0,,276.33,   0.0000, 40.0723,ZBAA,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 0.2,  68.00, 423.00, 69346,00:00:00,26/01/16
09:52:53,26/01/16,00:00:00, 66,ENG. STOP,GROUND,   3.4,  14.3,,  158.34,    0.0,  0.00,, 0.996,-0.051, -0.0039,    0,-592.0,  0.000,276.33, 116.5970, 40.0723,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.2,  68.00, 435.00,,00:00:00,26/01/16
09:52:54,26/01/16,09:52:46, 66,ENG. STOP,GROUND,   3.4,  14.6,,  158.34,    0.0,  0.00,, 0.984,-0.051, -0.0039,    0,-592.0,,276.33, 116.5970, 40.0723,,ZGHA,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 0.8,  68.00, 446.00, 69346,09:52:46,26/01/16
09:52:55,26/01/16,09:52:46, 66,ENG. STOP,GROUND,   3.4,  20.3,,  158.34,    0.0,  0.00,, 0.996,-0.051, -0.0039,    0,-592.0,,276.33, 116.5970, 40.0723,,,  0.00,  0.00,N,NOFALT, 22.41, 22.41,  0.00, -0.09, -0.4,   3,   3,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.2,  68.00, 496.00,,09:52:46,26/01/16
09:52:56,26/01/16,09:52:46, 66,ENG. STOP,GROUND,   3.4,  21.0,,  158.34,    0.0,  0.00,, 0.984,-0.051,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,ZBAA,,,  0.00,N,NOFALT, 22.41,  0.00,  0.00,  0.00, -0.4,   3,   3,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.2,  68.00, 493.00, 69346,09:52:46,26/01/16
09:52:57,26/01/16,09:52:46, 66,ENG. STOP,GROUND,   3.4,  21.6,,  158.34,    0.0,  0.00,, 0.996,-0.105, -0.0039,    0,-592.0,  0.000,276.33, 116.5970, 40.0723,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,   2,   2,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.2,  68.00, 492.00,,09:52:46,26/01/16
09:52:58,26/01/16,09:52:58, 66,ENG. STOP,GROUND,   3.4,  22.0,,  158.34,    0.0,  0.00,, 0.996,-0.051,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,,ZGHA,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,   1,   0,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.2,  68.00, 489.00, 69346,09:52:58,26/01/16
09:52:59,26/01/16,09:52:58, 66,ENG. STOP,GROUND,   3.4,  22.1,,  158.34,    0.0,  0.00,, 0.996,-0.047,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,   0,   0,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.2,  68.00, 486.00,,09:52:58,26/01/16
09:53:00,26/01/16,09:52:58, 66,ENG. STOP,GROUND,   3.4,  22.3,,  158.34,    0.0,  0.00,, 0.984,-0.051, -0.0039,    0,-592.0,,276.33, 116.5970, 40.0723,ZBAA,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,   0,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.2,  69.00, 482.00, 69346,09:52:58,26/01/16
09:53:01,26/01/16,09:52:58, 66,ENG. STOP,GROUND,   3.4,  22.3,,  158.34,    0.0,  0.00,, 0.996,-0.047, -0.0039,    0,-592.0,  0.000,276.33, 116.5970, 40.0723,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.2,  70.00, 478.00,,09:52:58,26/01/16
09:53:02,26/01/16,09:53:02, 66,ENG. STOP,GROUND,   3.4,  22.1,,  158.34,    0.0,  0.00,, 1.004,-0.051,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,,ZGHA,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.2,  72.00, 474.00, 69346,09:53:02,26/01/16
09:53:03,26/01/16,09:53:02, 66,ENG. STOP,GROUND,   3.6,  22.0,,  158.34,    0.0,  0.00,, 1.004,-0.051,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.2,  74.00, 470.00,,09:53:02,26/01/16
09:53:04,26/01/16,09:53:02, 66,TAXI OUT,GROUND,   4.3,  22.1,,  158.34,    0.0,  0.00,, 0.996,-0.051, -0.0039,    0,-592.0,,276.33, 116.5970, 40.0723,ZBAA,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.0,  76.00, 465.00, 69346,09:53:02,26/01/16
09:53:05,26/01/16,09:53:02, 66,TAXI OUT,GROUND,   4.8,  22.3,,  158.34,    0.0,  0.00,, 0.996,-0.051,  0.0000,    0,-592.0,  0.000,276.33, 116.5970, 40.0723,,,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.0,  77.00, 460.00,,09:53:02,26/01/16
09:53:06,26/01/16,09:53:06, 66,TAXI OUT,GROUND,   5.3,  22.1,,  158.34,    0.0,  0.00,, 1.004,-0.047,  0.0000,    0,-592.0,,276.33, 116.5970, 40.0723,,ZGHA,,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,  1.25, 0.0, 0.0, 0.0, 1.0,  79.00, 456.00, 69346,09:53:06,26/01/16
09:53:07,26/01/16,09:53:06, 66,TAXI OUT,GROUND,   5.6,  22.0,,  158.34,    0.0,  0.00,, 0.996,-0.047, -0.0039,    0,-592.0,,276.33, 116.5970, 40.0723,,,  0.00,  0.00,N,NOFALT,  0.00,  0.00,  0.00,  0.00, -0.4,  45,  45,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 1.0,  81.00, 451.00,,09:53:06,26/01/16
