Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,NOSE LANDING GEAR COMPRESSED SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 1,N1 ACTUAL (LOW ROTOR SPEED) SYS. 2,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,NORMAL ACCELERATION SYS. 1,LONGITUDINAL ACCELERATION SYS. 1,LATERAL ACCELERATION SYS. 1,Vertical Speed computed on ground,SELECTED FPA,DRIFT ANGLE SYS. 1,MAGNETIC HEADING,Air path - Longitude,Air path - Latitude,DEPARTURE AIRPORT,City pair TO,WIND SPEED,WIND DIRECTION - TRUE,AP1 ENGAGED SYS. 1,AP2 ENGAGED SYS. 1,PITCH CAPT CMD POSITION,PITCH F/O CMD POSITION,ROLL CAPT CMD POSITION,ROLL F/O CMD POSITION,RUDDER POSITION SYS. 1,ELEVATOR POSITION LEFT SYS. 1,ELEVATOR POSITION RIGHT SYS. 1,FLAP ACTUAL POSITION,RH SPL 2 POSITION SYS. 2,RH SPL 3 POSITION SYS. 2,,RH SPL 5 POSITION SYS. 2,TOTAL AIR TEMPERATURE,N1 VIB ENG 1 BRG1 OR TRF SYS. 1,N1 VIB ENG 2 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,N2 VIB ENG 1 BRG1 OR TRF SYS. 1,IAE EGT LPT EXIT TEMP SYS. 1,IAE EGT LPT EXIT TEMP SYS. 2,GROSS WEIGHT (KGS.),Recorded Time,Recorded Date
,,,,,,%,%,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,,deg,deg C,%,%,%,%,deg C,deg C,kg,,
02:21:06,00/00/00,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,,-20829.0,    0.0,  0.00,, 0.996,-0.004, -0.0078,    0,   0.0,, 81.21,   0.0000, 25.6503,,,  6.00,168.05,N,NOFALT, 22.41, 22.41, -0.09, -0.09, 33.7,  18,  17,  0.00,  90,   0,,  90,, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00,,00:00:00,00/00/00
02:21:07,20/01/16,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7077.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,    0,   0.0,, 81.21,   0.0000, 25.6503,ZPDL,,,168.05,N,NOFALT,  0.00, 22.41,  0.00, -0.18, 33.7,  18,  17,  0.00,  90,   0,,  90, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00, 54686,00:00:00,20/01/16
02:21:08,20/01/16,00:00:00, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,    0,   0.0,  0.000, 81.21, 100.3112, 25.6503,,,,168.05,N,NOFALT,  0.00, 22.41,  0.00, -0.18, 33.7,  18,  17,  0.00,  90,   0,,  90,, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00,,00:00:00,20/01/16
02:21:09,20/01/16,02:21:09, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.008, -0.0078,    0,   0.0,, 81.21, 100.3112, 25.6503,,ZUUU,,168.05,N,NOFALT,  0.00,  0.00, -0.09, -0.18, 33.7,  18,  17,  0.00,  90,   0,,  90, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00, 54686,02:21:09,20/01/16
02:21:10,20/01/16,02:21:09, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,    0,   0.0,, 81.21, 100.3112, 25.6503,,,  6.00,168.05,N,NOFALT, 22.41, 22.41,  0.00, -0.09, 27.4,  18,  17,  0.00,  90,   0,,  90,, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00,,02:21:09,20/01/16
02:21:11,20/01/16,02:21:09, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,    0,   0.0,, 81.21, 100.3112, 25.6503,ZPDL,,,168.05,N,NOFALT,  0.00,  0.00, -0.09, -0.18, 14.9,  18,  17,  0.00,   0,   0,,  90, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00, 54686,02:21:09,20/01/16
02:21:12,20/01/16,02:21:09, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7085.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,   40,   0.0,  0.000, 81.21, 100.3112, 25.6503,,,,168.05,N,NOFALT,  0.00,  0.00, -0.09, -0.09,  1.4,  18,  11,  0.00,   0,   0,,  90,, 0.0, 0.0, 0.0, 0.0,  86.00,  96.00,,02:21:09,20/01/16
02:21:13,20/01/16,02:21:13, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,   27,   0.0,, 81.21, 100.3112, 25.6503,,ZUUU,,168.05,N,NOFALT, 22.41, 22.41, -0.09, -0.09,  0.3,  19,   7,  0.00,   0,   0,,   0, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  97.00, 54686,02:21:13,20/01/16
02:21:14,20/01/16,02:21:13, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,  -22,   0.0,, 81.21, 100.3112, 25.6503,,,  6.00,168.05,N,NOFALT,  0.00,  0.00,  0.00, -0.09,  0.3,  19,   6,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0,  86.00,  97.00,,02:21:13,20/01/16
02:21:15,20/01/16,02:21:13, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.996,-0.004, -0.0039,  -15,   0.0,, 81.21, 100.3112, 25.6503,ZPDL,,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  19,   3,  0.00,   0,   0,,   0, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  97.00, 54686,02:21:13,20/01/16
02:21:16,20/01/16,02:21:13, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,  -10,   0.0,  0.000, 81.21, 100.3112, 25.6503,,,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  19,   1,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0,  86.00,  98.00,,02:21:13,20/01/16
02:21:17,20/01/16,02:21:17, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7085.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,   33,   0.0,, 81.21, 100.3112, 25.6503,,ZUUU,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  19,   0,  0.00,   0,   0,,   0, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00,  99.00, 54686,02:21:17,20/01/16
02:21:18,20/01/16,02:21:17, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,   22,   0.0,, 81.21, 100.3112, 25.6503,,,  6.00,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.3,  19,   0,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0,  86.00,  99.00,,02:21:17,20/01/16
02:21:19,20/01/16,02:21:17, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,  -25,   0.0,, 81.21, 100.3112, 25.6503,ZPDL,,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.4,  19,   0,  0.00,   0,   0,,   0, 10.50, 0.0, 0.0, 0.0, 0.0,  86.00, 100.00, 54686,02:21:17,20/01/16
02:21:20,20/01/16,02:21:17, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.984,-0.004, -0.0078,  -17,   0.0,  0.000, 81.21, 100.3112, 25.6503,,,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.3,  19,   0,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0,  86.00, 100.00,,02:21:17,20/01/16
02:21:21,20/01/16,02:21:21, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7077.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,  -51,   0.0,, 81.21, 100.3112, 25.6503,,ZUUU,,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.3,  19,   0,  0.00,   0,   0,,   0, 10.75, 0.0, 0.0, 0.0, 0.0,  86.00, 100.00, 54686,02:21:21,20/01/16
02:21:22,20/01/16,02:21:21, 40,ENG. STOP,GROUND,   0.0,   0.0,, 7081.79,    0.0,  0.00,, 0.996,-0.004, -0.0078,  -34,   0.0,, 81.21, 100.3112, 25.6503,,,  6.00,168.05,N,NOFALT,  0.00,  0.00,  0.00,  0.00,  0.3,  19,   0,  0.00,   0,   0,,   0,, 0.0, 0.0, 0.0, 0.0,  86.00, 101.00,,02:21:21,20/01/16
