Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
09:01:20,00/00/00,00:01:15, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216,-26417.0,    0.5,  0.00,   0, 0.996,-0.008, -0.0039,    0,   0.0,  0.000,252.42,   0.0000,  0.0000,,,192.00,270.00,NENGAGED,NENGAGED,  0.00, -0.04, -0.13,  0.00, -0.7,  17,  17,  0.00,   0,  90,  90,  90, -1.75, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,,00:01:15,00/00/00
09:01:21,00/00/00,00:01:15, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216,-26417.0,    0.0,  0.00,   0, 0.996,-0.004, -0.0039,    0,  -5.6,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.04,  0.00, -0.13,  0.00, -0.4,  17,  17,  0.00,   0,  90,  90,  90, -1.75, 0.0, 0.0, 0.0, 0.0,  67.00,  76.00,     0,00:01:15,00/00/00
09:01:22,00/00/00,00:01:15, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216,-26417.0,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00, -0.13,  0.00, -0.4,  17,   8,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  67.00,  76.00,,00:01:15,00/00/00
09:01:23,00/00/00,00:01:15, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.0,  0.00,   0, 0.996,-0.004, -0.0078,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,   5,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,,00:01:15,00/00/00
09:01:24,00/00/00,00:01:19, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,   3,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,,00:01:19,00/00/00
09:01:25,00/00/00,00:01:19, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0078,    0,  -5.6,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,   1,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,     0,00:01:19,00/00/00
09:01:26,00/00/00,00:01:19, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  67.00,  76.00,,00:01:19,00/00/00
09:01:27,00/00/00,00:01:19, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,,00:01:19,00/00/00
09:01:28,00/00/00,09:01:23, 20,ENG. STOP,GROUND,   0.0,   0.0,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  76.00,,09:01:23,00/00/00
09:01:29,00/00/00,09:01:23, 20,ENG. STOP,GROUND,   0.0,   0.8,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,  -5.6,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  75.00,     0,09:01:23,00/00/00
09:01:30,00/00/00,09:01:23, 20,ENG. STOP,GROUND,   0.0,   0.9,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -1.75, 0.0, 0.0, 0.0, 0.0,  66.00,  75.00,,09:01:23,00/00/00
09:01:31,00/00/00,09:01:23, 20,ENG. STOP,GROUND,   0.0,   1.1,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  75.00,,09:01:23,00/00/00
09:01:32,21/01/16,09:01:27, 20,ENG. STOP,GROUND,   0.0,   1.5,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.07,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  74.00,,09:01:27,21/01/16
09:01:33,21/01/16,09:01:27, 20,ENG. STOP,GROUND,   0.0,   1.8,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  74.00,     0,09:01:27,21/01/16
09:01:34,21/01/16,09:01:27, 20,ENG. STOP,GROUND,   0.0,   2.1,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.008, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  74.00,,09:01:27,21/01/16
09:01:35,21/01/16,09:01:27, 20,ENG. STOP,GROUND,   0.0,   2.5,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.008, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00,  94.00,,09:01:27,21/01/16
09:01:36,21/01/16,09:01:31, 20,ENG. STOP,GROUND,   0.0,   3.5,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.008, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 107.00,,09:01:31,21/01/16
09:01:37,21/01/16,09:01:31, 20,ENG. STOP,GROUND,   0.0,   4.1,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0078,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 120.00,     0,09:01:31,21/01/16
09:01:38,21/01/16,09:01:31, 20,ENG. STOP,GROUND,   0.0,   4.8,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 135.00,,09:01:31,21/01/16
09:01:39,21/01/16,09:01:31, 20,ENG. STOP,GROUND,   0.0,   5.3,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 165.00,,09:01:31,21/01/16
09:01:40,21/01/16,09:01:35, 20,ENG. STOP,GROUND,   0.0,   6.7,   1216, 2121.92,    0.0,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 181.00,,09:01:35,21/01/16
09:01:41,21/01/16,09:01:35, 20,ENG. STOP,GROUND,   0.0,   7.4,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 196.00,     0,09:01:35,21/01/16
09:01:42,21/01/16,09:01:35, 20,ENG. STOP,GROUND,   0.0,   8.0,   1216, 2121.92,    0.0,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  65.00, 210.00,,09:01:35,21/01/16
09:01:43,21/01/16,09:01:35, 20,ENG. STOP,GROUND,   0.0,   8.8,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 239.00,,09:01:35,21/01/16
09:01:44,21/01/16,09:01:39, 20,ENG. STOP,GROUND,   0.0,  10.1,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 251.00,,09:01:39,21/01/16
09:01:45,21/01/16,09:01:39, 20,ENG. STOP,GROUND,   0.0,  10.9,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,`,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.5,  18,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 266.00,     0,09:01:39,21/01/16
09:01:46,21/01/16,09:01:39, 20,ENG. STOP,GROUND,   0.0,  11.6,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,   0,  90,  90, -2.00, 0.0, 0.0, 0.0, 0.0,  66.00, 280.00,,09:01:39,21/01/16
09:01:47,21/01/16,09:01:39, 20,ENG. STOP,GROUND,   0.0,  12.4,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  18,  -0,  0.00,   0,   0,  90,  90, -2.25, 0.0, 0.0, 0.0, 0.0,  66.00, 304.00,,09:01:39,21/01/16
09:01:48,21/01/16,09:01:51, 20,TAXI OUT,GROUND,   0.0,  18.3,   1216, 2121.92,    0.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,   0,  -0,  0.00,   0,  90,  90,  90, -2.25, 0.0, 0.0, 0.0, 0.0,  65.00, 360.00,,09:01:51,21/01/16
09:01:49,21/01/16,09:01:51, 20,TAXI OUT,GROUND,   0.0,  18.3,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,`  W,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,   0,  -0,  0.00,   0,  90,  90,  90, -2.25, 0.0, 0.0, 0.0, 0.1,  65.00, 358.00,     0,09:01:51,21/01/16
09:01:50,21/01/16,09:01:51, 20,TAXI OUT,GROUND,   0.0,  18.3,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  -0,  -0,  0.00,   0,  90,  90,  90, -2.25, 0.0, 0.0, 0.0, 0.1,  65.00, 356.00,,09:01:51,21/01/16
09:01:51,21/01/16,09:01:51, 20,TAXI OUT,GROUND,   0.0,  18.2,   1216, 2121.92,    0.0,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  -0,  -0,  0.00,   0,  90,  90,  90, -2.25, 0.0, 0.1, 0.0, 0.2,  66.00, 355.00,,09:01:51,21/01/16
09:01:52,21/01/16,09:01:55, 20,TAXI OUT,GROUND,   0.0,  18.2,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,252.42,  87.4817, 43.9051,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  -0,  -0,  0.00,   0,  90,  90,  90, -2.00, 0.0, 0.1, 0.0, 0.2,  66.00, 355.00,,09:01:55,21/01/16
09:01:53,21/01/16,09:01:55, 20,TAXI OUT,GROUND,   0.0,  18.1,   1216, 2121.92,    0.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,  -5.6,  0.000,252.42,  87.4817, 43.9051,`  W,Z,  9.00,114.61,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  -0,  -0,  0.00,   0,  90,  90,  90, -2.25, 0.0, 0.1, 0.0, 0.2,  67.00, 355.00,     0,09:01:55,21/01/16
