Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
00:18:39,00/00/00,00:18:14, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,-27793.0,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34,   0.0000,  0.0000,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04, -0.04,  0.00, -0.09,  6.6,  18,  18,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,,00:18:14,00/00/00
00:18:40,00/00/00,00:18:14, 41,TAXI OUT,GROUND,  80.0,  80.0,   -128,-27793.0,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,G,192.00,270.00,NENGAGED,NENGAGED, -0.04,  0.00,  0.04, -0.09,  6.7,  18,  18,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,     0,00:18:14,00/00/00
00:18:41,00/00/00,00:18:14, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,-27793.0,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.04,  0.04, -0.09,  6.2,  18,  18,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,,00:18:14,00/00/00
00:18:42,00/00/00,00:18:14, 41,ENG. STOP,GROUND,   0.0,   0.0,   -132,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04, -0.04,  0.04, -0.09,  0.0,  18,  18,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,,00:18:14,00/00/00
00:18:43,10/01/16,00:18:18, 41,ENG. STOP,GROUND,   0.0,   0.0,   -132,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.04,  0.04, -0.09, -0.4,  18,  10,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,,00:18:18,10/01/16
00:18:44,10/01/16,00:18:18, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GC,192.00,270.00,NENGAGED,NENGAGED, -0.09, -0.04,  0.00, -0.09, -0.4,   0,   0,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  19.00,     0,00:18:18,10/01/16
00:18:45,10/01/16,00:18:18, 41,ENG. STOP,GROUND,   0.0,   0.0,   -132,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   1,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  20.00,,00:18:18,10/01/16
00:18:46,10/01/16,00:18:18, 41,ENG. STOP,GROUND,   0.0,   0.0,   -132,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   1,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  20.00,,00:18:18,10/01/16
00:18:47,10/01/16,00:18:22, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.012, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  20.00,,00:18:22,10/01/16
00:18:48,10/01/16,00:18:22, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  21.00,     0,00:18:22,10/01/16
00:18:49,10/01/16,00:18:22, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 20.00, 0.0, 0.0, 0.0, 0.0,  23.00,  21.00,,00:18:22,10/01/16
00:18:50,10/01/16,00:18:22, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  22.00,,00:18:22,10/01/16
00:18:51,10/01/16,00:18:26, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  22.00,,00:18:26,10/01/16
00:18:52,10/01/16,00:18:26, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  23.00,     0,00:18:26,10/01/16
00:18:53,10/01/16,00:18:26, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  23.00,,00:18:26,10/01/16
00:18:54,10/01/16,00:18:26, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  24.00,,00:18:26,10/01/16
00:18:55,10/01/16,00:18:30, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  24.00,,00:18:30,10/01/16
00:18:56,10/01/16,00:18:30, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  25.00,     0,00:18:30,10/01/16
00:18:57,10/01/16,00:18:30, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  25.00,,00:18:30,10/01/16
00:18:58,10/01/16,00:18:30, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  25.00,,00:18:30,10/01/16
00:18:59,10/01/16,00:18:34, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  25.00,,00:18:34,10/01/16
00:19:00,10/01/16,00:18:34, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  25.00,     0,00:18:34,10/01/16
00:19:01,10/01/16,00:18:34, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.5,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:34,10/01/16
00:19:02,10/01/16,00:18:34, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:34,10/01/16
00:19:03,10/01/16,00:18:38, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:38,10/01/16
00:19:04,10/01/16,00:18:38, 41,ENG. STOP,GROUND,  80.0,  80.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.5,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,     0,00:18:38,10/01/16
00:19:05,10/01/16,00:18:38, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.75, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:38,10/01/16
00:19:06,10/01/16,00:18:38, 41,ENG. STOP,GROUND,   0.0,   0.0,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:38,10/01/16
00:19:07,10/01/16,00:18:42, 41,ENG. STOP,GROUND,   0.0,   4.4,   -132,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:42,10/01/16
00:19:08,10/01/16,00:18:42, 41,ENG. STOP,GROUND,  80.0,   4.5,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,     0,00:18:42,10/01/16
00:19:09,10/01/16,00:18:42, 41,ENG. STOP,GROUND,   0.0,   4.5,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:42,10/01/16
00:19:10,10/01/16,00:18:42, 41,ENG. STOP,GROUND,   0.0,   4.6,   -128,    8.55,   -1.0,  0.00,   0, 0.984,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:42,10/01/16
00:19:11,10/01/16,00:18:46, 41,ENG. STOP,GROUND,   0.0,   4.7,   -128,    8.55,   -1.0,  0.00,   0, 0.996,-0.008, -0.0234,    0,   0.0,  0.000, 64.34, 113.8093, 22.6329,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,,00:18:46,10/01/16
00:19:12,10/01/16,00:18:46, 41,ENG. STOP,GROUND,  80.0,   4.7,   -128,    8.55,   -1.5,  0.00,   0, 0.984,-0.008, -0.0234,    0,  -5.6,  0.000, 64.34, 113.8093, 22.6329,,GCJ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.4,  19,   0,  0.00,   0,  90,   0,   0, 19.50, 0.0, 0.0, 0.0, 0.0,  23.00,  26.00,     0,00:18:46,10/01/16
