Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
22:55:45,00/00/00,00:07:57, 20,TAXI OUT,GROUND,   0.0,  80.0,   -188,-27665.0,    0.0,640.00,   0, 0.984,-0.008, -0.0078,    0,  -1.8,  0.000, 93.16,   0.0000,  0.0000,,,  1.00,195.47,NENGAGED,NENGAGED, -0.04, -0.04,  0.00, -0.09,  0.0,  17,  18,  0.00,   0,   0,   0,   0, 16.25, 0.0, 0.0, 0.0, 0.0, 303.00,-1536.0,,00:07:57,00/00/00
22:55:46,00/00/00,00:07:57, 20,TAXI OUT,GROUND,  80.0,   0.0,   -188,-27665.0,    0.0,  0.00,   0, 0.984,-0.008, -0.0078,    0,   0.0,  0.000,  0.00,   0.0000,  0.0000,,`,160.00,225.00,NENGAGED,NENGAGED, -0.04, -0.04,  0.00, -0.09,  0.0,  17,  18,  0.00,   0,   0,   0,   0,  0.00, 0.0, 0.0, 0.0, 0.0,-1536.0, 291.00,     0,00:07:57,00/00/00
22:55:47,00/00/00,00:07:57, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,-27817.0,    0.0,  0.00,   0, 0.996,-0.008, -0.0078,    0,  -1.8,  0.000, 93.16,  56.6384, 11.6925,,,  1.00,195.47,NENGAGED,NENGAGED, -0.04, -0.04,  0.00, -0.13,  0.1,  17,  18,  0.00,   0,   0,   0,   0, 16.25, 0.0, 0.0, 0.0, 0.0, 303.00,   0.00,,00:07:57,00/00/00
22:55:48,00/00/00,00:07:57, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,  245.79,    0.0,  0.00,   0, 0.996,-0.008, -0.0078,    0,  -5.6,-67.500,225.00, 113.2768, 23.3849,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04, -0.04,  0.00, -0.09,  0.0,  17,  18,  0.00,   0,   0,   0,   0,-96.00, 0.0, 0.0, 0.0, 0.0,   0.00, 291.00,,00:07:57,00/00/00
22:55:49,00/00/00,00:55:52, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   89.79,   -0.5,  0.00,   0, 0.984, 0.020, -0.0117,  -40,   0.0,  0.000,197.58, 113.2836, 23.3869,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.04, -0.09,  0.00, -0.13, -5.0,  17,  18,  0.00,   0,   0,   0,   0, 14.50, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,00:55:52,00/00/00
22:55:50,00/00/00,00:55:52, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   89.79,   -0.5,  0.00,   0, 0.984, 0.023, -0.0156,-1571,  -5.6,  0.000,197.58, 113.2905, 23.3889,,`,192.00,270.00,NENGAGED,NENGAGED, -0.04, -0.09,  0.00, -0.13, -4.9,  17,  18,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,     0,00:55:52,00/00/00
22:55:51,00/00/00,00:55:52, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   89.79,   -1.0,  0.00,   0, 0.984, 0.012, -0.0156,-1053,   0.0,  0.000,197.58, 113.2905, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -4.9,  17,  18,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,00:55:52,00/00/00
22:55:52,00/00/00,00:55:52, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -1.0,  0.00,   0, 0.984, 0.012, -0.0156,-1053,   0.0,  0.000,197.58, 113.2905, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -1.2,  17,  18,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,00:55:52,00/00/00
22:55:53,00/00/00,22:55:56, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.012, -0.0156, -705,   0.0,  0.000,197.58, 113.2905, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -0.1,  17,  15,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:55:56,00/00/00
22:55:54,00/00/00,22:55:56, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -1.0,  0.00,   0, 0.984, 0.012, -0.0156, -472,  -5.6,  0.000,197.58, 113.2905, 23.3889,Z,`,192.00,270.00,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -0.2,  17,  -1,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,     0,22:55:56,00/00/00
22:55:55,00/00/00,22:55:56, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.012, -0.0156, -317,   0.0,  0.000,197.58, 113.2905, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -1,  0.00,   0,   0,   0,   0, 14.50, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:55:56,00/00/00
22:55:56,00/00/00,22:55:56, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.012, -0.0156, -212,   0.0,  0.000,197.58, 113.2905, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -2,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:55:56,00/00/00
22:55:57,00/00/00,22:56:00, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.008, -0.0156, -142,   0.0,  0.000,197.58, 113.2904, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -1,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:56:00,00/00/00
22:55:58,00/00/00,22:56:00, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.004, -0.0156,  -95,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZG,`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,     0,22:56:00,00/00/00
22:55:59,00/00/00,22:56:00, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984, 0.000, -0.0156,  -64,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:56:00,00/00/00
22:56:00,00/00/00,22:56:00, 20,ENG. STOP,GROUND,   0.0,   0.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984,-0.004, -0.0156,  -43,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:56:00,00/00/00
22:56:01,13/01/16,22:56:04, 20,ENG. STOP,GROUND,   0.0,   0.3,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.004, -0.0156,  -29,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  32.00,,22:56:04,13/01/16
22:56:02,13/01/16,22:56:04, 20,ENG. STOP,GROUND,   0.0,   1.0,   -188,   62.48,   -0.5,  0.00,   0, 0.984,-0.004, -0.0156,  -19,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZGG,`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  21.00,  33.00,     0,22:56:04,13/01/16
22:56:03,13/01/16,22:56:04, 20,ENG. STOP,GROUND,   0.0,   1.4,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.012, -0.0195,  -13,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  33.00,,22:56:04,13/01/16
22:56:04,13/01/16,22:56:04, 20,ENG. STOP,GROUND,   0.0,   1.5,   -188,   62.48,    0.0,  0.00,   0, 0.977,-0.012, -0.0195,   -9,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  33.00,,22:56:04,13/01/16
22:56:05,13/01/16,22:56:08, 20,ENG. STOP,GROUND,   0.0,   1.8,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -6,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  33.00,,22:56:08,13/01/16
22:56:06,13/01/16,22:56:08, 20,ENG. STOP,GROUND,   0.0,   1.9,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0195,   -4,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZGGG,`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  33.00,     0,22:56:08,13/01/16
22:56:07,13/01/16,22:56:08, 20,ENG. STOP,GROUND,   0.0,   2.4,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -3,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  21.00,  33.00,,22:56:08,13/01/16
22:56:08,13/01/16,22:56:08, 20,ENG. STOP,GROUND,   0.0,   2.8,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -2,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  43.00,,22:56:08,13/01/16
22:56:09,13/01/16,22:56:12, 20,ENG. STOP,GROUND,   0.0,   3.2,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -1,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  55.00,,22:56:12,13/01/16
22:56:10,13/01/16,22:56:12, 20,ENG. STOP,GROUND,   0.0,   3.7,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.012, -0.0195,   -1,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZGGG,Z  `,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  78.00,     0,22:56:12,13/01/16
22:56:11,13/01/16,22:56:12, 20,ENG. STOP,GROUND,   0.0,   4.6,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -1,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00,  91.00,,22:56:12,13/01/16
22:56:12,13/01/16,22:56:12, 20,ENG. STOP,GROUND,   0.0,   5.1,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -0,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  21.00, 102.00,,22:56:12,13/01/16
22:56:13,13/01/16,22:56:16, 20,ENG. STOP,GROUND,   0.0,   5.6,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -0,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 116.00,,22:56:16,13/01/16
22:56:14,13/01/16,22:56:16, 20,ENG. STOP,GROUND,   0.0,   6.1,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.012, -0.0156,   -0,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZGGG,ZU `,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 142.00,     0,22:56:16,13/01/16
22:56:15,13/01/16,22:56:16, 20,ENG. STOP,GROUND,   0.0,   7.1,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.012, -0.0195,   -0,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 156.00,,22:56:16,13/01/16
22:56:16,13/01/16,22:56:16, 20,ENG. STOP,GROUND,   0.0,   7.5,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0156,   -0,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.2,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 171.00,,22:56:16,13/01/16
22:56:17,13/01/16,22:56:20, 20,ENG. STOP,GROUND,   0.0,   8.1,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.008, -0.0195,   -0,   0.0,  0.000,197.58, 113.2903, 23.3889,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 183.00,,22:56:20,13/01/16
22:56:18,13/01/16,22:56:20, 20,ENG. STOP,GROUND,   0.0,   8.5,   -188,   62.48,    0.0,  0.00,   0, 0.984,-0.012, -0.0156,   -0,  -5.6,  0.000,197.58, 113.2903, 23.3889,ZGGG,ZUM`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  18,  -0,  0.00,   0,   0,   0,   0, 14.75, 0.0, 0.0, 0.0, 0.0,  20.00, 209.00,     0,22:56:20,13/01/16
