Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
08:18:39,10/01/16,00:18:42, 20,TAXI OUT,GROUND,   0.0,  18.8,    424,  669.79,   -1.5,  0.00,   0, 0.984, 0.000, -0.0039,    0,   0.0,  0.000,160.31,   0.0000,  0.0000,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,   0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 133.00, 359.00,,00:18:42,10/01/16
08:18:40,10/01/16,00:18:42, 20,TAXI OUT,GROUND,   0.0,  18.8,    424,  669.79,   -1.5,  0.00, 384, 0.996,-0.004,  0.0000,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,H,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,   0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 133.00, 358.00,     0,00:18:42,10/01/16
08:18:41,10/01/16,00:18:42, 20,TAXI OUT,GROUND,   0.0,  18.7,    424,  669.79,   -1.5,  0.00,   0, 0.984,-0.008, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.1,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 133.00, 358.00,,00:18:42,10/01/16
08:18:42,10/01/16,00:18:42, 20,TAXI OUT,GROUND,   0.0,  18.6,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 133.00, 358.00,,00:18:42,10/01/16
08:18:43,10/01/16,00:18:46, 20,TAXI OUT,GROUND,   0.0,  18.7,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.008, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 133.00, 359.00,,00:18:46,10/01/16
08:18:44,10/01/16,00:18:46, 20,TAXI OUT,GROUND,   0.0,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 132.00, 359.00,     0,00:18:46,10/01/16
08:18:45,10/01/16,00:18:46, 20,TAXI OUT,GROUND,   0.0,  18.8,    424,  560.55,   -1.0,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 132.00, 359.00,,00:18:46,10/01/16
08:18:46,10/01/16,00:18:46, 20,TAXI OUT,GROUND,   0.0,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.996, 0.000,  0.0000,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 131.00, 359.00,,00:18:46,10/01/16
08:18:47,10/01/16,08:18:50, 20,TAXI OUT,GROUND,   0.0,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.996, 0.000,  0.0000,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.9, 131.00, 360.00,,08:18:50,10/01/16
08:18:48,10/01/16,08:18:50, 20,TAXI OUT,GROUND,   1.4,  18.9,    424,  560.55,   -1.5,  0.00, 384, 0.996,-0.004,  0.0000,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.0, 0.8, 129.00, 360.00,     0,08:18:50,10/01/16
08:18:49,10/01/16,08:18:50, 20,TAXI OUT,GROUND,   2.1,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.8, 132.00, 360.00,,08:18:50,10/01/16
08:18:50,10/01/16,08:18:50, 20,TAXI OUT,GROUND,   2.5,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.8, 142.00, 361.00,,08:18:50,10/01/16
08:18:51,10/01/16,08:18:54, 20,TAXI OUT,GROUND,   2.9,  18.8,    424,  560.55,   -1.5,  0.00,   0, 1.004,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.8, 151.00, 361.00,,08:18:54,10/01/16
08:18:52,10/01/16,08:18:54, 20,TAXI OUT,GROUND,   3.4,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.7, 176.00, 361.00,     0,08:18:54,10/01/16
08:18:53,10/01/16,08:18:54, 20,TAXI OUT,GROUND,   4.5,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  0.00,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.7, 187.00, 362.00,,08:18:54,10/01/16
08:18:54,10/01/16,08:18:54, 20,TAXI OUT,GROUND,   5.0,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  2.72,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.7, 202.00, 363.00,,08:18:54,10/01/16
08:18:55,10/01/16,08:18:58, 20,TAXI OUT,GROUND,   5.6,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  2.72,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.7, 216.00, 363.00,,08:18:58,10/01/16
08:18:56,10/01/16,08:18:58, 20,TAXI OUT,GROUND,   6.2,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  8.66,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.6, 243.00, 364.00,     0,08:18:58,10/01/16
08:18:57,10/01/16,08:18:58, 20,TAXI OUT,GROUND,   7.4,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0,  8.66,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.6, 257.00, 364.00,,08:18:58,10/01/16
08:18:58,10/01/16,08:18:58, 20,TAXI OUT,GROUND,   8.0,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 14.59,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.6, 269.00, 365.00,,08:18:58,10/01/16
08:18:59,10/01/16,08:19:02, 20,TAXI OUT,GROUND,   8.6,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 14.59,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.6, 283.00, 365.00,,08:19:02,10/01/16
08:19:00,10/01/16,08:19:02, 20,TAXI OUT,GROUND,   9.3,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004,  0.0000,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.5, 308.00, 365.00,     0,08:19:02,10/01/16
08:19:01,10/01/16,08:19:02, 20,TAXI OUT,GROUND,  10.6,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.5, 321.00, 365.00,,08:19:02,10/01/16
08:19:02,10/01/16,08:19:02, 20,TAXI OUT,GROUND,  11.4,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.5, 334.00, 365.00,,08:19:02,10/01/16
08:19:03,10/01/16,08:19:06, 20,TAXI OUT,GROUND,  12.1,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.5, 344.00, 365.00,,08:19:06,10/01/16
08:19:04,10/01/16,08:19:06, 20,TAXI OUT,GROUND,  12.9,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.996,-0.004,  0.0000,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.0, 0.5, 368.00, 365.00,     0,08:19:06,10/01/16
08:19:05,10/01/16,08:19:06, 20,TAXI OUT,GROUND,  14.5,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.2, 0.4, 377.00, 365.00,,08:19:06,10/01/16
08:19:06,10/01/16,08:19:06, 20,TAXI OUT,GROUND,  15.3,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.3, 0.4, 387.00, 365.00,,08:19:06,10/01/16
08:19:07,10/01/16,08:19:10, 20,TAXI OUT,GROUND,  16.1,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004,  0.0000,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.3, 0.4, 396.00, 366.00,,08:19:10,10/01/16
08:19:08,10/01/16,08:19:10, 20,TAXI OUT,GROUND,  16.8,  18.9,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004, -0.0039,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.3, 0.4, 411.00, 366.00,143360,08:19:10,10/01/16
08:19:09,10/01/16,08:19:10, 20,TAXI OUT,GROUND,  18.2,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004,  0.0000,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.3, 0.3, 417.00, 366.00,,08:19:10,10/01/16
08:19:10,10/01/16,08:19:10, 20,TAXI OUT,GROUND,  18.8,  18.9,    424,  560.55,   -1.5,  0.00,   0, 0.984,-0.004, -0.0039,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.1,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.3, 0.3, 0.3, 421.00, 366.00,,08:19:10,10/01/16
08:19:11,10/01/16,08:19:14, 20,TAXI OUT,GROUND,  19.1,  18.8,    424,  560.55,   -1.5,  0.00,   0, 0.996,-0.004,  0.0000,    0,   0.0,  0.000,160.31, 110.0449, 25.2176,,,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.3, 0.3, 420.00, 366.00,,08:19:14,10/01/16
08:19:12,10/01/16,08:19:14, 20,TAXI OUT,GROUND,  19.1,  18.8,    424,  560.55,   -1.5,  0.00, 384, 0.984,-0.004,  0.0000,    0,  -5.6,  0.000,160.31, 110.0449, 25.2176,,HK,  5.00,172.97,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00,  0.0,  -0,  -0, 15.26,   0,   0,   0,   0, 13.00, 0.0, 0.2, 0.3, 0.3, 405.00, 367.00,146120,08:19:14,10/01/16
