Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG Squat Switch NOSE                                         ,,,,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),,Normal Acceleration                                 ,Longitudinal Acceleration                                     ,Lateral Acceleration                                          ,Vertical Speed computed on ground,Selected FPA                                                  ,Drift Angle                                                   ,True Heading (0-360)                                 ,Air path - Longitude,Air path - Latitude,City Pair From                                                ,City Pair To                                                  ,Wind Speed                                                    ,Wind Direction True                                ,A/P 1 Engaged                                                 ,A/P 2 Engaged                                                 ,Capt Pitch Command Position                                   ,F/O Pitch Command Position                                    ,Capt Roll Command Position                                    ,F/O Roll Command Position                                     ,Rudder Position                                               ,Left Elevator Position                                        ,Right Elevator Position                                       ,Flaps Position ( calibrated ),Right Spoiler 2 Position                                      ,Right Spoiler 3 Position                                      ,Right Spoiler 4 Position                                      ,Right Spoiler 5 Position                                      ,True Air Temperature (TAT)                          ,N1 Vibration Engine 1 corrected,N1 Vibration Engine 2 corrected,N2 Vibration Engine 1 corrected,N2 Vibration Engine 2 corrected,EGT Engine 1                                                  ,EGT Engine 2                                                  ,Gross Weight  fine and coarse                               ,Recorded Time,Recorded Date
,,,,,,,,,feet,feet,knot,,g,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,,,unit,unit,deg C,deg C,lb,,
02:14:32,00/00/00,00:00:00, 19,ENG. STOP,GROUND,,,,-27725.0,    0.0,  2.00,, 1.004,-0.016, -0.0156,    0,   0.0,,240.47,   0.0000,  0.0000,,,  0.00,  0.00,-,-, -0.26, -0.09,  0.00, -0.09,  6.8,  17,  17,  0.00,   0,   0,  90,   0,, 0.0, 0.0, 0.0, 0.0,   0.00,   0.00,,00:00:00,00/00/00
02:14:33,00/00/00,00:00:00, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 1.016,-0.020, -0.0156,    0,  -0.1,,240.12,  -0.0000, 28.1931,,,,  0.00,-,-, -0.18, -0.18,  0.09, -0.09,  6.7,  17,  17,  0.00,   0,   0,  90,   0,  9.75, 0.0, 0.0, 0.0, 0.0,1023.00,1023.00,     0,00:00:00,00/00/00
02:14:34,00/00/00,00:00:00, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 1.004,-0.016, -0.0156,    0,   0.0,  0.000,240.12,  -0.0000, 28.1931,,,,  0.00,-,-, -0.18, -0.18,  0.00, -0.09,  6.7,  17,  17,  0.00,   0,   0,  90,   0,, 0.0, 0.0, 0.0, 0.0,   0.00,   0.00,,00:00:00,00/00/00
02:14:35,00/00/00,00:14:23, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 1.004,-0.020, -0.0156,    0,  -0.1,,239.77, 113.2155, 28.1931,,,,  0.00,-,-, -0.18, -0.18,  0.00, -0.09,  6.7,  17,  17,  0.00,   0,   0,  90,   0,  9.50, 0.0, 0.0, 0.0, 0.0,1023.00,1023.00,,00:14:23,00/00/00
02:14:36,00/00/00,00:14:23, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 0.996,-0.016, -0.0234,    0,  -0.1,,239.77, 113.2155, 28.1931,,,255.00,359.30,-,-, -0.18, -0.18,  0.00,  0.00,  6.7,  17,  17,  0.00,   0,   0,  90,   0,, 0.0, 0.0, 0.0, 0.0,1023.00,1023.00,,00:14:23,00/00/00
02:14:37,00/00/00,00:14:23, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 1.004,-0.027, -0.0156,    0,   0.0,,239.41, 113.2155, 28.1931,,,,359.30,-,-, -0.18, -0.09,  0.00, -0.09,  6.7,  17,  17,  0.00,   0,   0,  90,   0,  9.75, 0.0, 0.0, 0.0, 0.0,   0.00,   0.00,     0,00:14:23,00/00/00
02:14:38,00/00/00,00:14:23, 19,ENG. STOP,GROUND,,,,  213.10,    0.0,  0.00,, 1.016,-0.020, -0.0156,    0,  -0.1,  0.000,239.06, 113.2155, 28.1931,,,,359.30,-,-, -0.18, -0.18,  0.00, -0.09,  6.7,  17,  17,  0.00,   0,   0,  90,   0,, 0.0, 0.0, 0.0, 0.0,1023.00,1023.00,,00:14:23,00/00/00
