Time,DATE_R,TIME_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD2,ALT_QNH,RALTC,GSC,IAS_1,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R4,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Recorded Date,Recorded Time,A/C Type Ref,Flight phase computed on ground,LDG squat switch-nose,N1 Actual Eng 1,N1 Actual Eng 2,Standard Altitude,Altitude QNH,Radio Altitude  (corrected),Ground speed (corrected),Computed airspeed,Normal acceleration,Longitudinal Acceleration,Lateral Acceleration,Vertical Speed computed on ground,Selected FPA,Drift Angle,Heading (true or mag. value),Air path - Longitude,Air path - Latitude,City Pair From  (1. Char  2. Char  3. Char  4. Char),City Pair To  (1. Char  2. Char  3. Char  4. Char),Wind Speed,Wind direction true,AP 1 engaged,AP 2 engaged,Capt Pitch Command Position,F/O Pitch Command Position,Capt Roll Command Position,F/O Roll Command Position,Rudder position,Left Elevator Position,Right Elevator Position,Flap actual postion ,Right Spoiler 2 Position,Right Spoiler 3 Position,Right Spoiler 4 Position,Right Spoiler 5 Position,Total air temperature (TAT),N1 vibration Eng 1,N1 vibration Eng 2,N2 vibration Eng 1,N2 vibration Eng 2,EGT Eng 1 (T 495),EGT Eng 2 (T 495),Gross Weight ,Recorded Time,Recorded Date
,,,,,,%,%,feet,feet,feet,knot,knot,,g,g,ft/min,deg,deg,deg,deg,deg,,,knot,deg,,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg C,Unit,Unit,Unit,Unit,deg C,deg C,lb,,
04:36:59,10/01/16,00:36:46, 41,TAXI OUT,GROUND,  80.0,   0.0,   -268, -864.82,   -1.5,  3.00,   0, 0.984, 0.020,  0.0000,    0,   0.0,  0.000,120.94,   0.0000,  0.0000,,,  9.00,132.89,NENGAGED,NENGAGED, -0.13, -0.04,  0.04, -0.13, -8.9,  18,  17,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  48.00,,00:36:46,10/01/16
04:37:00,10/01/16,00:36:46, 41,TAXI OUT,GROUND,   0.0,  80.0,   -268, -864.82,   -1.5,  3.00,   0, 0.984, 0.020, -0.0117,    0,  -5.6,  0.000,120.59, 116.9613, 31.9893,`,,192.00,270.00,NENGAGED,NENGAGED, -0.09, -0.04,  0.00, -0.13, -8.9,  18,  17,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  48.00,     0,00:36:46,10/01/16
04:37:01,10/01/16,00:36:46, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268, -864.82,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,120.94, 116.9613, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED, -0.09, -0.09,  0.04, -0.13, -6.9,  18,  17,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  49.00,,00:36:46,10/01/16
04:37:02,10/01/16,00:36:46, 41,TAXI OUT,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0117,    0,   0.0,  0.000,121.29, 116.9613, 31.9893,,,  0.00,  0.00,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -1.1,  18,  17,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  50.00,,00:36:46,10/01/16
04:37:03,10/01/16,04:36:50, 41,TAXI OUT,GROUND,  80.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,122.34, 116.9613, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED, -0.09, -0.09,  0.00, -0.13, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  51.00,,04:36:50,10/01/16
04:37:04,10/01/16,04:36:50, 41,ENG. STOP,GROUND,   0.0,  80.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.023, -0.0195,    0,  -5.6,  0.000,123.05, 116.9613, 31.9893,`,`,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   6,  0.00,   0,   0,   0,  90,  5.75, 0.0, 0.0, 0.0, 0.0,  47.00,  52.00,     0,04:36:50,10/01/16
04:37:05,10/01/16,04:36:50, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0117,    0,   0.0,  0.000,123.40, 116.9613, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   3,  0.00,   0,   0,   0,  90,  5.50, 0.0, 0.0, 0.0, 0.0,  47.00,  54.00,,04:36:50,10/01/16
04:37:06,10/01/16,04:36:50, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.996, 0.016, -0.0117,    0,   0.0,  0.000,123.75, 116.9613, 31.9893,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   1,  0.00,   0,   0,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  58.00,,04:36:50,10/01/16
04:37:07,10/01/16,04:36:54, 41,ENG. STOP,GROUND,  80.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0117,    0,   0.0,  0.000,123.75, 116.9613, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  60.00,,04:36:54,10/01/16
04:37:08,10/01/16,04:36:54, 41,ENG. STOP,GROUND,   0.0,  80.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,  -5.6,  0.000,123.75, 116.9613, 31.9893,`,`G,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,   0,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  61.00,     0,04:36:54,10/01/16
04:37:09,10/01/16,04:36:54, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.996, 0.016, -0.0078,    0,   0.0,  0.000,123.40, 116.9612, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  63.00,,04:36:54,10/01/16
04:37:10,10/01/16,04:36:54, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,123.40, 116.9611, 31.9893,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  65.00,,04:36:54,10/01/16
04:37:11,20/01/16,04:36:58, 41,ENG. STOP,GROUND,  80.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.016, -0.0078,    0,   0.0,  0.000,123.40, 116.9611, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  66.00,,04:36:58,20/01/16
04:37:12,20/01/16,04:36:58, 41,ENG. STOP,GROUND,   0.0,  80.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.016, -0.0117,    0,  -5.6,  0.000,123.05, 116.9611, 31.9893,`,`GS,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  67.00,     0,04:36:58,20/01/16
04:37:13,20/01/16,04:36:58, 41,ENG. STOP,GROUND,   0.0,   0.0,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,122.70, 116.9611, 31.9893,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   0,  0.00,   0,   0,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  67.00,,04:36:58,20/01/16
04:37:14,20/01/16,04:36:58, 41,ENG. STOP,GROUND,   0.0,   0.0,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,122.70, 116.9611, 31.9893,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  68.00,,04:36:58,20/01/16
04:37:15,20/01/16,04:37:02, 41,ENG. STOP,GROUND,  80.0,   0.0,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.016, -0.0078,    0,   0.0,  0.000,122.34, 116.9611, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,   0,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.0,  47.00,  68.00,,04:37:02,20/01/16
04:37:16,20/01/16,04:37:02, 41,ENG. STOP,GROUND,   0.0,  80.0,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0117,    0,  -5.6,  0.000,121.99, 116.9611, 31.9894,`,`GSZ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  68.00,     0,04:37:02,20/01/16
04:37:17,20/01/16,04:37:02, 41,ENG. STOP,GROUND,   0.0,   0.0,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.016, -0.0117,    0,   0.0,  0.000,121.64, 116.9611, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  68.00,,04:37:02,20/01/16
04:37:18,20/01/16,04:37:02, 41,ENG. STOP,GROUND,   0.0,   0.0,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0117,    0,   0.0,  0.000,120.94, 116.9611, 31.9894,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  68.00,,04:37:02,20/01/16
04:37:19,20/01/16,04:37:06, 41,ENG. STOP,GROUND,  80.0,   0.0,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,120.59, 116.9611, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  67.00,,04:37:06,20/01/16
04:37:20,20/01/16,04:37:06, 41,ENG. STOP,GROUND,   0.0,  80.0,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0078,    0,  -5.6,  0.000,120.23, 116.9611, 31.9894,`,`GSZ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  67.00,     0,04:37:06,20/01/16
04:37:21,20/01/16,04:37:06, 41,ENG. STOP,GROUND,   0.0,   4.5,   -268,  200.27,   -1.5,  0.00,   0, 0.984, 0.023, -0.0117,    0,   0.0,  0.000,119.88, 116.9611, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  66.00,,04:37:06,20/01/16
04:37:22,20/01/16,04:37:06, 41,ENG. STOP,GROUND,   0.0,   4.6,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.016, -0.0078,    0,   0.0,  0.000,119.18, 116.9610, 31.9894,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  65.00,,04:37:06,20/01/16
04:37:23,20/01/16,04:37:10, 41,ENG. STOP,GROUND,  80.0,   4.8,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0078,    0,   0.0,  0.000,118.83, 116.9610, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  65.00,,04:37:10,20/01/16
04:37:24,20/01/16,04:37:10, 41,ENG. STOP,GROUND,   0.0,   4.9,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,  -5.6,  0.000,118.48, 116.9610, 31.9894,`,`GSZ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.0,  47.00,  64.00,     0,04:37:10,20/01/16
04:37:25,20/01/16,04:37:10, 41,ENG. STOP,GROUND,   0.0,   5.0,   -268,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0039,    0,   0.0,  0.000,118.13, 116.9610, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  64.00,,04:37:10,20/01/16
04:37:26,20/01/16,04:37:10, 41,ENG. STOP,GROUND,   0.0,   5.0,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0039,    0,   0.0,  0.000,117.42, 116.9610, 31.9894,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   0,  0.00,   0,  90,   0,   0,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  63.00,,04:37:10,20/01/16
04:37:27,20/01/16,04:37:14, 41,ENG. STOP,GROUND,  80.0,   5.1,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0039,    0,   0.0,  0.000,117.07, 116.9610, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,   0,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  63.00,,04:37:14,20/01/16
04:37:28,20/01/16,04:37:14, 41,ENG. STOP,GROUND,   0.0,   5.2,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.016, -0.0078,    0,  -5.6,  0.000,116.72, 116.9610, 31.9894,`,`GSZ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  63.00,     0,04:37:14,20/01/16
04:37:29,20/01/16,04:37:14, 41,ENG. STOP,GROUND,   0.0,   5.3,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0078,    0,   0.0,  0.000,116.02, 116.9610, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.00, 0.0, 0.0, 0.0, 0.1,  47.00,  62.00,,04:37:14,20/01/16
04:37:30,20/01/16,04:37:14, 41,ENG. STOP,GROUND,   0.0,   5.3,   -264,  200.27,   -1.5,  0.00,   0, 0.996, 0.020, -0.0078,    0,   0.0,  0.000,115.66, 116.9610, 31.9894,,,  0.00,  0.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  62.00,,04:37:14,20/01/16
04:37:31,20/01/16,04:37:18, 41,ENG. STOP,GROUND,  80.0,   5.3,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,   0.0,  0.000,114.96, 116.9610, 31.9894,,,  9.00,132.89,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -0.9,  18,   0,  0.00,   0,  90,   0,  90,  5.25, 0.0, 0.0, 0.0, 0.1,  47.00,  61.00,,04:37:18,20/01/16
04:37:32,20/01/16,04:37:18, 41,ENG. STOP,GROUND,   0.0,   5.4,   -264,  200.27,   -1.5,  0.00,   0, 0.984, 0.020, -0.0078,    0,  -5.6,  0.000,114.26, 116.9610, 31.9894,`,`GSZ,192.00,270.00,NENGAGED,NENGAGED,  0.00,  0.00,  0.00,  0.00, -1.0,  18,   0,  0.00,   0,  90,   0,   0,  5.00, 0.0, 0.0, 0.0, 0.1,  47.00,  61.00,     0,04:37:18,20/01/16
